O=CC1=CCCCC1	0.8625116134055996	0.8541204337327515	-0.05998315691668514	-0.46628904116691	1.097104585319973	1.1674839121493157	-0.20151011075882508	-0.5342571187963957	1.097104585319973	1.1674839121493157	-0.20151011075882508	-0.5342571187963957	1.0258194005106966	1.0572273097952078	-0.1683876011700375	-0.4187164982018714
[NH][C]1CCOC(=O)N1	1.3167146159027914	1.0728086480667862	0.05749347914677266	-0.2643937674023323	1.5360287433436846	1.375938891890433	-0.14105736473650995	-0.054892419220393666	1.5360287433436846	1.375938891890433	-0.14105736473650995	-0.054892419220393666	1.4807633737754933	1.2294847005350216	-0.15352008394449645	-0.3133824213047942
C[C@]12C[C@](C#N)(C1)N2	0.7692063119922568	0.5092991295617071	-0.15452523942123592	-0.4708434808440093	1.0532068696320978	0.8379827772319083	-0.2909372977150876	-0.3964319364920489	1.0532068696320978	0.8379827772319083	-0.2909372977150876	-0.3964319364920489	1.1093841159917508	0.9500020624067073	-0.27246022174882484	-0.39956484785694824
CN1[C@H]2C[C@]1(C#N)C2	-0.2026034186632539	0.00609865864780123	1.8884918995786193	-0.5674384696012361	-0.29364800593765494	0.25853182239345407	1.960949350253761	-0.5334514296330045	-0.29364800593765494	0.25853182239345407	1.960949350253761	-0.5334514296330045	-0.05585857995357085	0.19206959581851318	2.4468086788026335	-0.5390983003699595
NC(=O)C(=O)C(N)=O	0.1259209181889435	0.7080106449459671	-0.42856978888126707	0.29788954184295546	0.15149859473469424	0.34433449261867327	-0.41500287977491523	-0.31286766218821965	0.15149859473469424	0.34433449261867327	-0.41500287977491523	-0.31286766218821965	0.1658704331354657	0.7740671992349566	-0.41816189055912717	-0.22856796977727747
CNc1cc(C)c[nH]1	-0.4241261880417989	-1.2431022895982269	-0.1407619363171446	-0.5112406713719925	-0.2917980735706295	-0.6950014292159767	0.25529698765062425	0.19210739389430023	-0.2917980735706295	-0.6950014292159767	0.25529698765062425	0.19210739389430023	-0.40901034589009994	-1.1664413875264321	-0.29030124241947414	-0.4009328228815856
CCO[C@@H](C)C(C)=O	0.02935533663067973	1.1263253359042489	-0.42017935675829865	-0.4567621694626925	-0.01201376610871979	1.3088938869805122	-0.4035010357997505	0.8297218403782233	-0.01201376610871979	1.3088938869805122	-0.4035010357997505	0.8297218403782233	0.018217557359752792	1.442677507640349	-0.40775462850124844	-0.4542838488424429
CN1CCOC1=O	-1.3919802847673002	-0.6327371529885986	-0.4422402346435505	-0.48267558346402134	-1.2885312007381797	-0.8464608475373373	-0.43106407772730404	-0.4119046880589326	-1.2885312007381797	-0.8464608475373373	-0.43106407772730404	-0.4119046880589326	-1.3450330459823865	-0.4040572437837896	-0.4285691526170059	-0.42555637332505825
C[C@H]1[C@H]2CO[C]([NH])N21	0.640122207408265	0.13578553063870025	-0.2389371001282936	-0.2541751276751565	0.5205572739540999	0.21963495425604318	-0.33228263849387735	-0.4306037159091546	0.5205572739540999	0.21963495425604318	-0.33228263849387735	-0.4306037159091546	0.6491963415497848	0.3259077355409798	-0.3423375527088678	-0.4460759986946186
O=C1OC[C@@H]1O	-0.10252199570289025	0.3996776586627332	-0.43649230469225886	0.28101718436577766	-0.14419249161496378	0.7234723479541915	-0.41328826023683474	-0.20242734190581022	-0.14419249161496378	0.7234723479541915	-0.41328826023683474	-0.20242734190581022	-0.13409637435800428	0.6495192528477033	-0.4226221457267895	0.23654353859942687
C[C@@]1(O[CH][NH])C[C@H]1O	0.8434594648915007	0.4960987860036052	-0.2014395209514839	0.006699674091717052	0.32425642778042496	0.0500005305232485	-0.31710372049797647	-0.4241559071913034	0.32425642778042496	0.0500005305232485	-0.31710372049797647	-0.4241559071913034	0.32817211538714697	-0.023445825454352767	-0.33490379409609733	-0.4912191745076518
CCC#CC(=O)C#N	0.7117207035507126	0.7520625158294946	-0.38146949020049187	-0.49107480745546894	0.8031459121370343	0.973394090771138	-0.3572386683898897	-0.5327116952710229	0.8031459121370343	0.973394090771138	-0.3572386683898897	-0.5327116952710229	0.8047562525562381	0.8409379471347691	-0.37355933888250403	-0.4966910746062012
