CC(=O)CC(C)C	1973.964	0.0
CCCCCCO	1975.422	0.0
C=CCSCC=C	1974.751	0.0
CC(=O)CCC=C(C)C	1975.096	0.0
CCCCCCCC=O	1975.211	0.0
CCCCCCCCO	1974.482	0.0
CC[C@H](C)[C@H]([NH3+])C(=O)[O-]	1993.975	0.0
[NH3+]CCCCCC(=O)[O-]	1979.795	0.0
CCCCCCCCC=O	1975.211	0.0
C#CC(O)(/C=C/Cl)CC	1976.456	0.0
CC(=O)OCC[N+](C)(C)C	1973.408	0.0
CCCC(O)C(CC)CO	1976.016	0.0
C=CCSSC=CC	1981.019	0.0
C[N+](C)(C)CCOC(N)=O	1976.418	0.0
C=CC(C)=CC(=O)CC(C)C	1985.37	0.0
CC(C)=CCC/C(C)=C\C=O	1976.15	0.0
CC(C)=CCC/C(C)=C/C=O	1975.038	0.0
C=C(C#N)C(=O)OCCCC	1976.265	0.0
CC(C)=CCC/C(C)=C/CO	1976.016	0.0
CC(C)=CCCC(C)=CCO	1976.016	0.0
C=CC(C)(O)CCC=C(C)C	1976.036	0.0
CC(C)=CCC/C(C)=C\CO	1976.036	0.0
C=C[C@](C)(O)CCC=C(C)C	1992.093	0.0
C=C[C@@](C)(O)CCC=C(C)C	1977.356	0.0
CCCCCCCCCC=O	1975.211	0.0
CC(C)=CCCC(C)CCO	1976.036	0.0
CC(C)=CCC[C@H](C)CCO	1985.742	0.0
CCCCCCCCCCO	1976.016	0.0
C=CC(=O)NCC(OC)OC	1978.373	0.0
CC(C)C[C@H](C[NH3+])CC(=O)[O-]	2016.153	0.0
COC(=O)CCC[N+](C)(C)C	1979.573	0.0
CC(=O)OC(C)C[N+](C)(C)C	1976.667	0.0
C[N+](C)(C)CC(O)CC(=O)[O-]	1974.367	0.0
C[N+](C)(C)C[C@H](O)CC(=O)[O-]	1975.901	0.0
CC(C[N+](C)(C)C)OC(N)=O	1976.667	0.0
CO[C@@H](CC=O)[C@@H](O)[C@H](C)O	1976.456	0.0
CCCCCCCCCC(C)=O	1974.942	0.0
CC(CC=O)CCCC(C)(C)O	1974.923	0.0
CS(=O)/C=C/CCN=C=S	1994.707	0.0
C[N+](C)(C)CC(O)C[N+](C)(C)C	2004.902	0.0
CC(C)(O)C(Cl)(Cl)Cl	1976.036	0.0
O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO	1976.016	0.0
O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO	1973.101	0.0
OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO	1976.074	0.0
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	1973.408	0.0
CC(=O)O/C=C(\C)CCC=C(C)C	1998.997	0.0
C/C=C/C=C/CCCCCCCO	1974.463	0.0
CC(C)OP(=O)(F)OC(C)C	1976.016	0.0
CCCCCCCCCC(=O)NO	1976.992	0.0
C=CC(C)(CCC=C(C)C)OC(C)=O	1976.38	0.0
C[N+](C)(C)CCCCCC[N+](C)(C)C	1977.049	0.0
CC(C)(CO)C(O)C(=O)NCCCO	1976.322	0.0
CC(C)(CO)[C@@H](O)C(=O)NCCCO	1975.805	0.0
CN(C)C(=S)SC(=S)N(C)C	1976.036	0.0
O=NN(CCCl)C(=O)NCCCl	1976.475	0.0
CCCC(C)(COC(N)=O)COC(N)=O	1976.016	0.0
CCCCCCCC(=O)OCC(O)CO	1978.852	0.0
CC(C)=CCC/C(C)=C/CC/C(C)=C/C=O	1976.322	0.0
COP(=O)(OC)OC=C(Cl)Cl	1973.542	0.0
C/C=C/CC/C=C/C=C/C(=O)NC(C)CC	2004.787	0.0
C=CC(C)(O)CC/C=C(/C)CCC=C(C)C	2003.811	0.0
C=CC(C)(O)CC/C=C(\C)CCC=C(C)C	1976.208	0.0
CNC(=O)/C=C(\C)OP(=O)(OC)OC	1976.036	0.0
CCS(=O)(=O)C(C)(C)S(=O)(=O)CC	1976.055	0.0
CCC(C)C(C)(COC(N)=O)COC(N)=O	1979.37	0.0
[NH3+][C@@H](CSSC[C@H]([NH3+])C(=O)[O-])C(=O)[O-]	2012.262	0.0
CC=CC(=O)N(CCC)C(CC)C(=O)N(C)C	1982.649	0.0
CN(C)C(=S)SSC(=S)N(C)C	1974.827	0.0
CCC(C)(S(=O)(=O)CC)S(=O)(=O)CC	1976.189	0.0
CCCCCCCCCCCCCCCCO	1975.863	0.0
C=C[C@@H](O)C#CC#CC/C=C\CCCCCCC	1991.964	0.0
CS(=O)(=O)OCCCCOS(C)(=O)=O	1976.475	0.0
CCOP(=O)(OCC)SCC[N+](C)(C)C	1987.323	0.0
COP(=S)(OC)SCC(=O)N(C)C=O	1976.036	0.0
COP(=O)(OC)C(O)C(Cl)(Cl)Cl	1976.036	0.0
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	1977.049	0.0
CCCC(C)(COC(N)=O)COC(=O)NC(C)C	1976.418	0.0
C=C[C@@H](O)C#CC#C[C@@H](O)/C=C\CCCCCCC	1994.605	0.0
CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl	1976.342	0.0
CCCCCCCC/C=C\CCCCCCCCO	1975.882	0.0
CCCCCCCCCCCCCC(=O)OC(C)C	1976.036	0.0
CCCCCCCCCCCCCCCC(=O)OC	1976.189	0.0
CCCCCCCCCCCCCCCCCCO	1975.537	0.0
OCC(O)C(O)C(O)C(O)C(O)C(O)C(O)CO	1991.526	0.0
CCCCCCCCCCCC(=O)OCC(O)CO	1975.863	0.0
CS(=O)(=O)OC[C@H](O)[C@@H](O)COS(C)(=O)=O	1992.732	0.0
CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCS	2009.918	0.0
CCCCCCCCCCCCCCCC[N+](C)(C)C	1976.322	0.0
CCCCCCCCCCCC(=O)N(CCO)CCO	1976.036	0.0
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	1977.279	0.0
C=CC(C)(O)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	1977.088	0.0
CC(C)=CCC/C(C)=C/CC(O)/C=C(\C)CCC=C(C)C	1976.322	0.0
CCCCCCCCCCCCSCCOCCO	1980.156	0.0
C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C	1975.134	0.0
C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C	1976.074	0.0
CCN(CC)C(=S)SSC(=S)N(CC)CC	1976.036	0.0
CCCCCCCCCCCCCCCC(=O)OC(C)C	1976.093	0.0
CCCCCCCCCCCCCCCCCCCCO	1976.036	0.0
CC(C)=CCC/C(C)=C/CC/C(=C/CC/C(C)=C/CO)CO	1977.893	0.0
O[C@@H]([C@H](O)[C@H](O)CBr)[C@H](O)CBr	1976.896	0.0
CCCCCCCC/C=C\CCCCCCCC(=O)OCC	1976.016	0.0
CCCCCCCC/C=C\CCCCCCCCOCCO	1976.055	0.0
CCCCCCCCCCCCCCCCCCCCCCO	1976.303	0.0
CCCCCCCCCCCCCCCCCC(=O)OCCO	1976.169	0.0
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	1973.082	0.0
CC(=O)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C	1976.131	0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	1976.036	0.0
CCCCCCCCCCCCCCCCCCOCC(O)CO	1976.189	0.0
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(O)CO	1977.97	0.0
CCOCCP(CCOCC)CCP(CCOCC)CCOCC	1993.633	0.0
CCCCCCCCCCCCCCCCCCCCCCCCCCO	1976.093	0.0
CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C	1976.915	0.0
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C	1987.463	0.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCO	1976.093	0.0
CCCCCCCCCCCCCCCCCCCC(O)CCCCCCCCC	2000.762	0.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO	1976.055	0.0
CCCC/C=C\CCCCCCCC(=O)OCCCCCCCCCCCCCCCC	1977.721	0.0
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCO	1981.688	0.0
CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC	1976.303	0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br	1976.628	0.0
CCCCCCCCCCCCCCCCCC(=O)OCC(CCCCCC)CCCCCCCC	1981.603	0.0
CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	1985.792	0.0
CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC	1984.795	0.0
OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl	1995.66	0.0
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC	1991.907	0.0
CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	1985.89	0.0
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	1979.181	0.0
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC	1976.036	0.0
CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC	1976.15	0.0
CCCCCCC(O)C/C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C/CC(O)CCCCCC)OC(=O)CCCCCCC/C=C/CC(O)CCCCCC	2008.079	0.0
Cc1ccc(O)cc1	1974.041	0.0
Oc1ccc(O)cc1	1973.485	0.0
Oc1cccc(O)c1	1973.236	0.0
Oc1ccccc1O	1973.773	0.0
C=Cc1ccc(O)cc1	1975.173	0.0
CCOc1ccccc1	1976.016	0.0
OCCc1ccccc1	1973.082	0.0
OCc1ccccc1O	1973.658	0.0
COc1ccc(O)cc1	1973.715	0.0
COc1ccccc1O	1973.715	0.0
Oc1cc(O)cc(O)c1	1973.907	0.0
Oc1cccc(O)c1O	1974.099	0.0
Oc1ccc(Cl)cc1	1976.016	0.0
O=C/C=C/c1ccccc1	1973.121	0.0
N#CC(O)c1ccccc1	1976.648	0.0
O=Cc1ccccc1C=O	1975.46	0.0
O=CCCc1ccccc1	1975.959	0.0
C=CCc1ccc(O)cc1	1974.252	0.0
CC(=O)Cc1ccccc1	1976.016	0.0
Cc1ccc(N(C)C)cc1	1974.751	0.0
CC(=O)c1ccc(O)cc1	1976.016	0.0
NNCCc1ccccc1	1976.036	0.0
NC(=O)c1ccccc1O	1973.773	0.0
OCCc1ccc(O)cc1	1976.016	0.0
OCCOc1ccccc1	1974.923	0.0
Cc1cc(O)ccc1Cl	1975.671	0.0
Oc1ccc(O)c(Cl)c1	1976.055	0.0
Clc1ccc(Cl)cc1	1974.866	0.0
CC(C)c1ccc(C=O)cc1	1976.036	0.0
C=CCc1ccc(OC)cc1	1976.15	0.0
C/C=C/c1ccc(OC)cc1	1976.016	0.0
CCC(=O)c1ccc(O)cc1	1976.055	0.0
CC(=O)Oc1cccc(C)c1	1976.342	0.0
C=Cc1ccc(O)c(OC)c1	1977.605	0.0
Cc1ccc(C(C)C)c(O)c1	1974.923	0.0
Cc1ccc(C(C)C)cc1O	1976.074	0.0
CC(C)(C)c1ccc(O)cc1	1975.211	0.0
CC(=O)Nc1ccc(O)cc1	1974.904	0.0
CC(=O)Oc1cccc(O)c1	1976.342	0.0
COC(=O)c1ccccc1O	1976.016	0.0
CC(=O)c1ccc(O)c(O)c1	1980.025	0.0
COc1cc(C=O)ccc1O	1973.121	0.0
COC(=O)c1ccc(O)cc1	1975.249	0.0
COc1cc(CO)ccc1O	1976.322	0.0
Cc1cc(O)cc(C)c1Cl	1976.016	0.0
COC(=O)/C=C/c1ccccc1	1975.537	0.0
CC(=O)CC(=O)c1ccccc1	1976.016	0.0
COc1ccc(/C=C/C=O)cc1	1976.246	0.0
O=C(N=C=S)c1ccccc1	1976.055	0.0
CC(=O)OC(C)c1ccccc1	1976.533	0.0
CCCOC(=O)c1ccccc1	1976.055	0.0
COc1ccc(CC(C)=O)cc1	1976.361	0.0
C=CCc1ccc(O)c(OC)c1	1973.504	0.0
C/C=C/c1ccc(O)c(OC)c1	1976.208	0.0
CCCCC(O)c1ccccc1	1976.533	0.0
Cc1cc(O)ccc1C(C)(C)C	1976.934	0.0
[NH3+][C@@H](Cc1ccccc1)C(=O)[O-]	2021.247	0.0
CCOc1ccccc1C(N)=O	1976.437	0.0
CCOC(=O)c1ccc(N)cc1	1974.981	0.0
CCOC(=O)c1cccc(N)c1	1976.781	0.0
COc1cc(C(C)=O)ccc1O	1976.915	0.0
COc1ccc(C(C)=O)c(O)c1	1976.112	0.0
CC[N+](C)(C)c1cccc(O)c1	1976.016	0.0
COc1cc(OC)cc(OC)c1	1977.855	0.0
Nc1ccc(S(N)(=O)=O)cc1	1973.025	0.0
CC(=O)OC/C=C/c1ccccc1	1976.093	0.0
OCc1ccc(Cl)cc1Cl	1976.724	0.0
NC(=O)NC(=O)Cc1ccccc1	1976.055	0.0
C=CCc1ccc(OC)c(OC)c1	1973.121	0.0
COc1ccc(CCC(C)=O)cc1	1976.801	0.0
C/C=C/c1ccc(OC)c(OC)c1	1984.145	0.0
