0	1	2
O=[N+]([O-])c1ccccc1Oc1ccccc1Cl	0	1994.299
COc1ccc(C(=O)Nc2nc(C)c(C(=O)N(C)C)s2)cc1OC	0	2007.874
O=c1[nH]nc(-c2cccs2)c2ccccc12	0	2012.874
Cc1c(NC(=O)c2cc(-c3ccc(Cl)c(Cl)c3)on2)c(=O)n(-c2ccccc2)n1C	0	2015.885
CCOC(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1	0	2005.918
C=CCNc1nc(-c2sc(NC(=O)CC)nc2C)cs1	0	2005.573
CC(=O)N1N=C(c2ccc(C)cc2)OC1c1cccnc1	0	2010.595
O=C(Nc1ccccc1)Nc1ccccc1Br	0	2007.586
Cc1nc2cc(N)ccc2n1-c1ccccc1	0	2004.347
Cc1ccccc1S(=O)(=O)Nc1nc2ccccc2nc1N1CCOCC1	0	2021.921
c1ccc2c(N3CCNCC3)nsc2c1	0	1983.816
CC(C)OP(=O)(CCP(=O)(OC(C)C)OC(C)C)OC(C)C	0	1979.159
O=C(Nc1ccccc1C(=O)O)c1ccc(Br)o1	0	2012.568
COc1cc(-c2cc(=O)c3c(O)c(OC)c(OC)c(OC)c3o2)cc(OC)c1OC	0	2001.049
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1	0	1973.868
CCOC(=O)c1nn(-c2ccc(C)c(C)c2)c(=O)c2c(N)scc12	0	2008.391
O=C(Nc1nc2ccccc2s1)c1ccc([N+](=O)[O-])o1	0	2005.323
ON=C1c2ccccc2-c2ccccc21	0	1976.036
COc1ccc(-c2nc(CS(=O)CC(=O)NC3CCCCC3)c(C)o2)cc1OC	0	2012.658
O=c1ccc2ccc[nH]c-2c1	0	1985.696
Nc1cc(C(=O)N2CCCC2)cc(C(=O)N2CCCC2)c1	0	2011.477
CN(Cc1ccc(O)cc1)C1CCCCC1	0	2009.789
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C	0	1976.131
O=c1c2c3c(sc2nc2n1CCCCC2)CCCC3	0	2005.112
O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1OC1OC(CO)C(O)C(O)C1O	0	1977.586
O=C(Nc1nccs1)Oc1ccccc1	0	1981.266
CCN(CC)CCOC(=O)c1ccc(N)cc1	0	1975.038
Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1	0	1977.049
S=C(Nc1cccc(Cl)c1Cl)Nn1cnnc1	0	2015.751
Cc1ccc(SCC(=O)N2CCOCC2)cc1	0	2008.907
O=C(O)CCCC(=O)NCCCc1ccccc1	0	1999.46
O=C(O)CC(C(=O)O)N1C(=O)/C(=C/c2ccc(-c3nc4ccccc4s3)o2)SC1=S	0	2023.34
COc1ccc2c(c1)oc(=O)c1ccccc12	0	2011.074
O=C(Nc1ccncc1)c1ccc(C(=O)Nc2ccncc2)cc1	0	2013.162
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccccc1	0	1981.611
CCN(CC)CC(=O)N1c2ccccc2CCc2ccc(NC(=O)c3cc(OC)c(OC)c(OC)c3)cc21	0	2020.77
Cc1ccc(C(=O)Nc2nc3ccccc3s2)s1	0	2001.989
O=C(O)C1CCC(=O)N1Cc1ccc(F)cc1	0	1989.471
CCOc1ccccc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1	0	2008.984
O=c1cc(-c2ccc(O)cc2)oc2ccccc12	0	1996.776
CN(C)C(=O)c1cc2cc([N+](=O)[O-])ccc2s1	0	2005.074
O=S(=O)(Cc1ccccc1)N1CCNCC1	0	1996.967
O=C(Nc1cccc(Cl)c1)Nc1cnccn1	0	2003.945
CCOC(=O)C1=C(C)NC(=S)N(C=O)C1c1ccccc1	0	2010.0
COc1ccccc1Nc1nc(Cl)c(C=O)s1	0	2013.814
O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(-n2cnnn2)c1	0	2017.474
Cc1ccc(NN2C(=O)C=C(c3ccc(Cl)cc3)C2=O)cc1	0	2000.421
CC[n+]1c(/C=C2/C=C(C)CC(C)C2)sc2ccccc21	0	2009.767
N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccco3)c2ncn1Cc1ccco1	0	2013.468
O=C(O)COc1ccc(Cl)cc1CO	0	1980.749
Cc1cc(NC(=O)CSCc2nc(-c3cccc(Cl)c3)oc2C)no1	0	2009.693
CCCCNc1ccc(C(=O)OCCN(C)C)cc1	0	1976.074
CCCNc1nc(Cl)nc(Nc2ccc(Cl)cc2)n1	0	2002.356
N#Cc1cnn(-c2ccccc2)c1N	0	1977.088
O=C(N/C(=C\c1ccco1)C(=O)N1CCC(O)CC1)c1ccccc1	0	2005.323
O=S(=O)(c1ccc(Cl)cc1)N1CCC2(CC1)OCCO2	0	2005.918
Cc1c(NC(=O)Nc2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C	0	2004.94
CCOC(=O)c1c(C)n(C)c2ccc(O)c(CN3CCC(C)CC3)c12	0	2016.536
CCN1CCN(C(c2ccc(C(F)(F)F)cc2)c2ccc3cccnc3c2O)CC1	0	2011.937
CC(C)N(Cc1nc(-c2ccccc2)no1)C(=O)COc1ccccc1	0	2014.197
Nc1ccc2nn(-c3ccc(F)cc3)nc2c1	0	2007.625
Nc1cccc(-c2nc3ccccc3[nH]2)c1	0	1987.479
CC1(C)CC(=O)C(c2c[nH]c3ccccc23)C(=O)C1	0	2008.161
Clc1ccc2nc(-c3ccccc3)cn2c1	0	2005.899
CC(=O)OC1C(OC(C)=O)N(C(C)=O)C(=O)N1C(C)=O	0	1980.94
Cc1cc(C)nc(Nc2ccc(C(=O)O)cc2)n1	0	2004.902
O=C(O)C(NS(=O)(=O)c1ccc(F)cc1)c1ccccc1	0	2011.471
CCC1(C2=NCCN2)Cc2ccccc2O1	0	1992.254
CC(=O)Nc1ccc2c(c1)CCCC2=O	0	1986.079
Cc1cc(C)cc(Oc2ccc(N)cc2)c1	0	2016.495
O=C1N=C(N2CCCC2)S/C1=C\c1ccccc1	0	2009.655
O=C(NN1C(=O)C2C3C=CC(C4CC34)C2C1=O)c1ccc(Cl)cc1	0	2004.995
O=S1(=O)c2ccccc2Nc2ccccc21	0	1980.866
Nc1c(Cl)cnn(-c2ccccc2)c1=O	0	1976.743
NCCC(=O)NCCc1cnc[nH]1	0	2017.493
O=S(=O)(NCCn1ccc2ccccc21)c1ccc(F)cc1	0	1988.019
Fc1ccc(-c2csc(-c3ccncc3)n2)cc1	0	2015.636
COC(=O)c1[nH]c2cc(OC)ccc2c1N	0	2004.978
Cc1cc(C)c(NC(=O)C2CC3CCC2C3)c(C)c1	0	2011.534
COc1cc2c(cc1OC)CN(Cc1cc(OC)c3c(c1)OCO3)CC2	0	2015.597
CCOC(=O)NCCc1ccc(OC)cc1	0	2007.644
NC12CC3CC(C1)CC(O)(C3)C2	0	1995.014
CC(C)Sc1sc(C(=O)O)c(-c2ccc(Cl)cc2)c1C#N	0	2015.463
COc1c(OC2OC(C(=O)O)C(O)C(O)C2O)cc(O)c2c(=O)cc(-c3ccccc3)oc12	0	2010.595
O=C(CC1(O)C(=O)Nc2ccccc21)c1ccc2c(c1)OCO2	0	2010.479
O=C(CN1CCN(c2ccccc2F)CC1)c1ccc(O)c(O)c1	0	2011.093
O=C(O)C#Cc1cccc2ccccc12	0	1998.995
COCCn1/c(=N/C(=O)C2COc3ccccc3O2)sc2cc(S(N)(=O)=O)ccc21	0	2015.348
O=C(NCc1cccnc1)c1cccc(F)c1	0	1978.047
Cc1ccc(C2=NN(CC(=O)O)C(=O)CC2)cc1	0	2016.134
O=C(Nc1cccc(C(F)(F)F)c1)C12CC3CC(CC(C3)C1)C2	0	1976.208
O=C1OC(COc2ccc(Br)cc2)CN1c1ccccc1	0	2009.578
CCOc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1	0	2011.707
OCCc1c[nH]c2cc(F)ccc12	0	1998.751
O=C(O)CCCC(=O)N1CCCC1	0	2007.332
COCCN1C(=O)c2ccccc2C(C(=O)NCC2CCCO2)C1c1c[nH]c2ccccc12	0	2007.721
O=C(NNC(=O)C12CC3CC(CC(C3)C1)C2)c1ccccc1O	0	2010.384
Cc1ccc(-c2cc(C(=O)Nc3cc(C)ccc3O)no2)cc1	0	2015.137
CC1CC(=S)Nc2ccccc2S1	0	1988.915
O=[N+]([O-])c1c2ccccc2cc2ccccc12	0	1976.169
c1ccc(Oc2cccc(Oc3ccccc3)n2)cc1	0	1987.093
CCS(=O)(=O)Nc1ccc(C2=NN(C(=O)c3ccco3)C(c3cccc(F)c3)C2)cc1	0	2012.913
COc1ccccc1NS(=O)(=O)c1cc(C(=O)N2CC(C)CC(C)C2)ccc1C	0	2013.603
COc1ccc(N2CCN(C(=O)CSc3nnc(-c4cccnc4)n3-c3ccccc3)CC2)cc1	0	2017.162
Cc1ccccc1Oc1ccccc1N	0	1976.303
O=C1c2cccc3c(N4CCCCC4)ccc(c23)C(=O)N1CCO	0	1998.707
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1	0	2001.088
Oc1cc(O)cc(-c2cc3ccc(O)cc3o2)c1	0	2003.14
S=C1NC2(CCCC2)Nc2ccccc21	0	2012.604
COc1ccc(C2=Nc3cccc4cccc(c34)N2)cc1	0	2013.142
Cc1oc(-c2ccccc2)cc1C(=O)Nc1cccc(/C=C\C(=O)O)c1	0	2009.496
NS(=O)(=O)c1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)cc1	0	1994.052
CCCCOc1cccc(C(=O)O)c1	0	1982.589
CCCCNS(=O)(=O)c1ccc(OC)c2ncccc12	0	2013.356
COc1cccc2c(=O)c3ccccc3oc12	0	1979.871
O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccccc1	0	2020.77
O=[N+]([O-])c1ccccc1OCC(O)CN1CCN(CC(O)COc2ccccc2[N+](=O)[O-])CC1	0	2014.389
COc1cccc(-c2nc(CS(=O)(=O)CC(=O)Nc3cc(OC)ccc3OC)c(C)o2)c1	0	2009.693
CCOC(=O)C1=C(c2ccc(OC)cc2)C(=O)c2ccccc2C1=O	0	2011.707
O=C(C1COc2ccccc2O1)N1CCc2ccccc21	0	2010.499
CC1Sc2ccc(C(=O)O)cc2NC1=O	0	2007.625
O=C(Nc1ccccc1)Nc1cnccn1	0	2007.274
Cc1nn(C)c(Oc2ccc(Cl)cc2)c1C(=O)O	0	2012.243
Cc1cccc(C)c1NC(=O)C(C)N	0	1976.38
CCSc1nc2ccccc2n1CC(=O)O	0	2006.167
C=CCn1c(SCC(=O)Nc2nnc(C)s2)nnc1-c1cccnc1	0	2017.162
O=C1C=CC(=O)N1c1cccc(-c2ccccc2)c1	0	2005.49
Fc1ccc(OCCCCCN2CCCC2)cc1	0	2000.109
O=C(O)c1ccc(Oc2c(C(F)(F)F)oc3cc(O)ccc3c2=O)cc1	0	2012.951
N#Cc1c(N)nc2c(c1-c1ccccc1)CCC2	0	2009.501
COc1ccc(NCCc2ccccn2)cc1	0	1977.011
CC1(C)CC(=O)C(=CNc2ccc(O)cc2)C(=O)C1	0	1999.512
O=C(CCCc1nc2ccccc2s1)Nc1ccccc1	0	2006.666
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1	0	2010.995
O=C(c1ccccc1)c1ccc2c(c1)OCCCO2	0	2008.008
Cc1ccc(OC(=O)c2c(C)nn(-c3ccccc3)c2C)cc1	0	2001.49
Cc1noc(C)c1C(=O)NCCc1c(C)[nH]c2ccccc12	0	2010.093
CC(CN1CCOCC1)C(=O)c1ccccc1	0	1989.068
COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)O)cc1OC	0	1996.891
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl	0	1983.723
Cc1ccc2nc(-c3ccc(Br)cc3)cn2c1	0	1993.301
CC(C)(C)OC(=O)N(Cc1ccc(Cl)cc1)S(C)(=O)=O	0	1999.096
CC(C)Cn1c(SCC(=O)N2CCc3ccccc3C2)nc2cc(Cl)ccc2c1=O	0	2021.767
Cc1c(C(=O)O)cc(-c2ccccc2)n1Cc1ccccc1	0	2007.644
Cc1nc2sccc2c(=O)n1N	0	2010.921
CCn1c(COc2ccc(C)cc2)nnc1SCC(=O)Nc1cc(OC)ccc1OC	0	2014.658
OC(CNC1CCCc2ccccc21)COc1ccc2ccccc2c1	0	1993.8
