	0	1
0	CC(C)CCNC(=O)CN(Cc1ccccc1Cl)C(=O)CCC(=O)Nc1ccccn1	0
1	CSCCC1NC(=O)NC1=O	0
2	Cc1ccc(N(C(=O)c2csnn2)C(C(=O)NC(C)(C)C)c2cccnc2)cc1	0
3	Cc1c(NC(=O)CSc2nc3ccccc3s2)c(=O)n(-c2ccccc2)n1C	0
4	O=C(NCC(c1ccco1)N1CCN(c2ccccc2F)CC1)C1CCCCC1	0
5	CCOC(=O)CC(NC(=O)c1cccc2c1C(=O)N(Cc1cccnc1)C2)c1ccc(OCC)c(OC)c1	0
6	Cc1cc(C)c(S(=O)(=O)c2cc(F)ccc2C)c(Cl)n1	0
7	CN(C(=O)CN1C(=O)c2cccc(N)c2C1=O)C1CCCCC1	0
8	O=C(N1CCOCC1)N1CCN(CC(O)COc2ccc3ccccc3c2)CC1	0
9	COC(=O)c1cc(OC)c(OCc2cc(C(=O)OC)oc2C)c(OC)c1	0
10	O=C(Nc1cccnc1)c1cn(-c2ccccc2)nc1-c1cccs1	0
11	Cc1ccc(/C(COc2ccccc2O)=N\O)cc1	0
12	CN(C)CC1CCCCC1OC(=O)c1ccc(Cl)cc1Cl	0
13	CCC1CCCCN1C(=O)C(=O)c1cn(CC(=O)N(CC)CC)c2ccccc12	0
14	O=[N+]([O-])c1cc([N+](=O)[O-])c(CCN2CCOCC2)c([N+](=O)[O-])c1	0
15	FC(F)Oc1ccc(NC(=S)NN2CCOCC2)cc1	0
16	CCOc1ccc(C(=O)Nc2ccc(NC(=S)NC(=O)CC)cc2)cc1Cl	0
17	CCOc1ccccc1N1CCN(c2nc3ccccc3nc2C(C#N)C(=O)OC(C)C)CC1	0
18	O=C(COC(=O)COc1ccc(Cl)cc1)Nc1ccc(F)c([N+](=O)[O-])c1	0
19	O=S(=O)(c1ccccc1)N1CN2CCN(C2)C1	0
20	O=C(Nc1ccc(Oc2cccc3ccccc23)cc1)c1ccco1	0
21	Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)CSc1nnc2cc(C)c3ccccc3n12	0
22	CC1(C)C=C(c2ccc(C(=O)O)s2)CC(C)(C)N1	0
23	C=CCNC(=S)Nc1sc2c(c1C(N)=O)CCCC2	0
24	CS(=O)(=O)N1CCN(c2ccccc2NC(=O)c2cccnc2)CC1	0
25	CCn1c(-c2cccc(Cl)c2)n[nH]c1=S	0
26	CC(CCc1ccccc1)NC(=O)C1CCCN(C(=O)c2cc3sccc3n2C)C1	0
27	CCN1C(=O)C(CC(=O)Nc2ccc(F)cc2)N(Cc2cccs2)C1=S	0
28	O=C(CSc1ccc(-c2ccc(F)cc2)nn1)Nc1ccc2c(c1)OCCO2	0
29	CCC(C)NC(=O)c1ccc(N2CCC3(CC2)OCCO3)c([N+](=O)[O-])c1	0
30	O=C(NCCCn1ccnc1)c1ccc(S(=O)(=O)N2CCOCC2)cc1	0
31	CC(C)OC(=O)CSc1nnc(-c2ccc(Cl)cc2)n1N	0
32	Cc1c2c(nc3ccccc13)CC(C)(C)CC2=O	0
33	CC(Sc1nnc(-c2ccco2)o1)C(=O)Nc1ccc(OC(F)F)cc1	0
34	COc1ccc(CNCC(O)(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1	0
35	CSCC(=O)NC1CCCN(C2Cc3ccccc3C2)C1	0
36	O=C(CSCc1ccccc1Cl)NNC(=S)Nc1ccccc1	0
37	C#CCN1C(=O)C(O)(c2c(C)[nH]c3ccccc23)c2ccccc21	0
38	Cc1ccc2c(c1)c1c3n2CCN(CC(O)CNC(C)C)C3CCC1	0
39	Cn1c(Cn2c(=O)sc3ccccc32)nnc1SCC(=O)NC1CCCC1	0
40	O=C(Cn1cc2c(n1)CCCCC2)N1CCc2ccccc2C1	0
41	COc1cccc(NC(=O)Nc2nnc(N3CCCCC3C)s2)c1	0
42	COC(=O)CCC(=O)NNC(=O)c1ccc([N+](=O)[O-])cc1	0
43	O=[N+]([O-])c1cccc(S(=O)(=O)Nc2cccc(-c3ccc(N4CCOCC4)nn3)c2)c1	0
44	CCOC(=O)C1=C(Cn2cnc3ccccc32)NC(=O)NC1c1ccc(OC)cc1	0
45	CCC1CCCCN1C(=O)c1ccc(OC2CCN(Cc3ccccn3)CC2)cc1	0
46	COc1ccc(S(=O)(=O)NC2CCCC2)cc1Cl	0
47	COc1cc(Cl)c(C)cc1NC(=O)CSCC#N	0
48	CCC(C)NC(=O)C1CCC(=O)N1Cc1ccc(C)cc1	0
49	CCOC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O	0
50	O=C1CSC(c2cn(-c3ccccc3)nc2-c2ccc3c(c2)OCCO3)N1CCN1CCOCC1	0
51	COc1ccc(N2CCN(C(=O)COC(=O)c3ccccc3OCc3ccc(F)cc3)CC2)cc1	0
52	O=C(N/N=C/c1cccnc1)c1cccc(F)c1	0
53	COc1ccc(NC(=O)CCNC(=O)C2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1OC	0
54	CCC(CC)c1nnc(NC(=O)c2cc(-c3ccccc3)nc3ccccc23)s1	0
55	Cc1cccc(N2CCc3c2nc2ccc(Br)cc2c3N)c1	0
56	Cc1nc2c(c(=O)c3ccccc3n2C)c(=O)n1C1CCCCCC1	0
57	CCN(CC(=O)Nc1cccc(OC)c1)c1ncnc2sc(C)c(C)c12	0
58	COc1cc(NC(=O)c2cc([N+](=O)[O-])ccc2NC(=O)CNCc2ccccn2)cc(OC)c1	0
59	CCCCN(C)C(=O)c1nc2ccccn2c1CN1CCSCC1	0
60	CC(=O)Nc1ccc(NC(=O)C2(C)CC2(Cl)Cl)cc1	0
61	O=C(CN(Cc1ccc2c(c1)OCO2)C(=O)CNS(=O)(=O)c1ccccc1)NCc1ccco1	0
62	CON/C=N\C(=O)Cc1cn(-c2ncc(C(F)(F)F)cc2Cl)c2ccccc12	0
63	CCN(CC)S(=O)(=O)c1ccc(Cl)c(NC(=O)COc2ccccc2[N+](=O)[O-])c1	0
64	Cc1cccc(NC(=O)CSc2nnc(CNC(=O)c3ccco3)o2)c1C	0
65	CCS(=O)(=O)NCC(c1cccnc1)N1CCN(c2ccc(F)cc2)CC1	0
66	COC(=O)c1ccccc1NC(=O)c1ccc(COc2ccc(C)c(C)c2)o1	0
67	CC(C)(C)OC(=O)NCCc1nnc(SCc2cccc(Cl)c2)o1	0
68	O=C(CCS(=O)(=O)c1ccccc1)Nc1nncs1	0
69	Cc1nc2ccccc2c(=O)n1-c1ccc(F)c(NC(=O)c2cccs2)c1	0
70	CCOC(=O)c1ccc(N2C(=O)CC(N3CCN(Cc4ccccc4)CC3)C2=O)cc1	0
71	Nc1c(C(=O)NCc2ccco2)nnn1CC(=O)Nc1ccccc1	0
72	CCOc1ccc(-c2nc(CSc3nnc(N)s3)cs2)cc1OC	0
73	Cc1ccc(Nc2nc(-c3sc(NC(=O)c4cccc(Cl)c4)nc3C)cs2)cc1	0
74	CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	0
75	C=CCn1c(N)cc(=O)nc1SCC(=O)N1CCN(c2ccc(F)cc2)CC1	0
76	Cc1cc(C(=O)NN/C=C2\C=Nc3ccccc32)cs1	0
77	COc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(S(=O)(=O)N4CCCC4)cc3)CC2)cc1OC	0
78	COc1cc(NS(=O)(=O)c2ccc(NC(=O)CN3C(=O)c4ccccc4C3=O)cc2)ncn1	0
79	COc1ccc(C2CC(c3ccc(OC)c(OC)c3)=NN2S(C)(=O)=O)cc1	0
80	CCC(C)C1CN(C(C)CN2CCCC2CN2C(N)=NCC2Cc2ccccc2)C(=N)N1CCCC1CCCC1	0
81	CC1=CC(c2ccccc2)N2NC(N)=NC2=N1	0
82	COc1ccccc1NC(=O)C(C)OC(=O)C1COc2ccccc2O1	0
83	Cc1cc2ncn(C(=O)c3c(-c4c(Cl)cccc4Cl)noc3C)c2cc1C	0
84	Cc1ccc(C(=O)NCC(=O)OCC(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1	0
85	CCOC(=O)CCC(=O)NCc1ccc2c(c1)cc(C)n2C	0
86	O=C(CSc1nnnn1-c1cccc(C(=O)O)c1)NC(c1ccccc1)c1ccccc1	0
87	Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C\C(=O)OCC(=O)NC2CC2)o1	0
88	O=C(CSC1=NCCN1)Nc1ccccc1[N+](=O)[O-]	0
89	CCC1=Nc2cc(C(=O)NCCCOC(C)C)ccc2Sc2ccccc21	0
90	O=C(Nc1nnc(S(=O)(=O)N2CCCCCC2)s1)c1ccc(Cl)cc1	0
91	Cc1ccc(CC2(O)CC(C)N(C)CC2C)c(C)c1	0
92	C=CCNC(=O)c1ccc(OC)cc1OC	0
93	CCCc1[nH]nc2c1C(C1CC=CCC1)C(C#N)=C(N)O2	0
94	COc1ccc(C(=O)N2CCC(C(=O)Nc3cccc(C)c3)CC2)cc1OC	0
95	COc1cc(CNc2ccccc2SC)ccc1O	0
96	CC(OC(=O)Cn1cc(C(F)(F)F)ccc1=O)C(=O)N(C)c1ccccc1	0
97	CC1(OC(=O)c2ccco2)C(=O)C=C2C=C(C3CC3)OC=C2C1=O	0
98	O=C(Cn1cnc2cc([N+](=O)[O-])ccc2c1=O)NCc1ccc(Cl)cc1	0
99	COC(=O)c1c(N)sc2c1CCN(c1ncc(C(F)(F)F)cc1Cl)C2	0
100	Cc1ccc2c([N+](=O)[O-])cccc2n1	0
101	CCCSc1nnc(NC(=O)Nc2ccc(C)cc2)s1	0
102	O=C(NCc1cccnc1)c1ccc(COc2ccc(Cl)cc2)cc1	0
103	COc1ccc(N(C(=O)c2ccccc2C)S(=O)(=O)c2cccs2)cc1	0
104	Cc1ccc(S(=O)(=O)N2C(c3ccc(C(C)C)cc3)CC=C(C(=O)O)C2c2ccc(Br)cc2)cc1	0
105	Cn1c(=O)n(C)c2cc(NS(C)(=O)=O)ccc21	0
106	COc1cc(CN2CCN(Cc3ccccc3C(F)(F)F)CC2)cc(OC)c1OC	0
107	Cc1cccc(NCC(=O)Nc2cccc(C)c2C)c1C	0
108	COC(=O)c1ccccc1NC(=O)COC(=O)/C=C\c1ccco1	0
109	COc1ccccc1C(=O)NCC(=O)n1nc(C)cc1C	0
110	CC(SCc1ccccc1)C(=O)Nc1ccc(F)cc1	0
111	COc1ccc(C2=C3C(=O)OCC3Cc3ncn(Cc4ccccc4)c32)cc1	0
112	Cc1ccc(CNC(=O)Cn2cnc(S(=O)(=O)N3CCCCC3)c2)o1	0
113	O=Nc1ccc(NOC(=O)c2ccccc2)cc1	0
114	COCCn1nnnc1C(c1ccccc1)N1CCN(C(=O)c2ccco2)CC1	0
115	CCCc1cc2c(=O)c(-c3ccc4c(c3)OCCO4)coc2cc1OS(C)(=O)=O	0
