0	1	2
O=C(c1ccccc1Br)N1CCc2c([nH]c3ccccc23)C1	0	2009.137
Cc1nc(C)c(C(=O)/C=C2/Nc3ccccc3OC2=O)s1	0	2007.836
Nc1cccc(Nc2ncnc3ccccc23)c1	0	2007.471
CC1CCN(c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1	0	2016.88
COC(=O)N/N=C/c1ccccc1	0	2014.31
Nc1ccc(C(=O)N2CCCC2)cc1	0	1979.641
CCOC(=O)Cc1csc(NC(=O)c2ccc(Cl)s2)n1	0	2006.493
CCOc1ccc(S(=O)(=O)NCc2cccnc2)c2ccccc12	0	2010.748
COc1ccc(OC)c(CCNC(=O)CS(=O)(=O)Cc2nc(-c3ccc(C)cc3)oc2C)c1	0	2012.658
N#CC(NC(=O)OCc1ccccc1)c1ccccc1	0	1991.926
O=C(O)c1ccc(Oc2ccc(C(F)(F)F)cn2)cc1	0	2005.132
CNc1oc(-c2cccs2)nc1S(=O)(=O)c1ccccc1	0	2013.775
COc1cccc(C(=O)Nc2nc3ccccc3s2)c1	0	2005.323
CCc1ccc(N2C(=O)Cc3c2nc(N)c(C#N)c3N)cc1	0	2010.595
O=C(O)CSC(=S)N1CCCCC1	0	2017.816
COc1ccccc1-c1nc(SC)n[nH]1	0	2007.414
O=S(=O)(c1cccs1)n1cnc2ccccc21	0	1982.532
O=c1c2ccccc2ncn1Cc1ccccc1	0	2014.849
O=C(O)C(Cc1ccccc1)N1C(=O)CCC1=O	0	2011.589
Cc1ccc(S(=O)(=O)NC(CC(C)C)C(=O)N2CCOCCOCCOCC2)cc1	0	2020.77
CN(C)Cc1c(O)c(Cl)cc2c3c(c(=O)oc12)CCCC3	0	2007.318
CC(=O)Nc1c(C(=O)O)oc2ccccc12	0	1986.54
CCN(CC)CCCNC(=O)C1CCN(C(=O)c2cc3sccc3n2Cc2ccc(F)cc2)CC1	0	2009.482
N#Cc1c(-c2ccco2)ccn(Cc2ccc(F)cc2)c1=O	0	2006.225
O=c1c2c([nH]c3ccccc13)CCCC2	0	1992.995
Nc1nc2ccc(F)cc2s1	0	1976.016
CC1CC(OC(=O)CN2CCCCC2)CC(C)(C)C1	0	2007.375
COc1cccc(-c2nc(CS(=O)(=O)CC(=O)NCc3ccc(Cl)cc3)c(C)o2)c1	0	2009.693
