O=C(O)c1ccccc1O	1973.063	0.0
Nc1c(Cl)cc(Cl)cc1C(=O)O	1976.016	0.0
O=C(O)c1ccc([N+](=O)[O-])cc1S(=O)(=O)O	1978.948	0.0
NC(=O)c1cc(O)c(O)c(O)c1	1976.743	0.0
Nc1cc(Cl)c(S(=O)(=O)O)cc1Cl	1976.036	0.0
O=Nc1ccc(O)c(N=O)c1O	1977.51	1.0
CCCCCCc1ccc(O)cc1O	1976.036	0.0
O=C(O)c1ccccc1S	1976.036	0.0
CN(C)c1ccc(N=O)cc1	1976.055	0.0
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	1980.637	0.0
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1	1976.112	0.0
O=Nc1ccc(O)cc1	1976.074	0.0
COc1ccc(C=CC(=O)O)cc1OC	1976.055	0.0
O=Nc1ccc(N=O)cc1	1974.847	0.0
Cc1cc(O)cc(C)c1Cl	1976.016	0.0
CC(C)c1cccc(C(C)C)c1O	1976.016	0.0
O=Nc1ccc(O)cc1O	1978.699	0.0
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1	1974.732	0.0
O=C(O)c1cc(I)cc(I)c1O	1976.361	0.0
Nc1cc(Cl)ccc1S	1976.016	0.0
CC(=O)Nc1ccccc1	1975.173	0.0
O=C(O)c1cc(O)ccc1O	1976.016	0.0
COc1cc([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1OC	1979.811	0.0
O=C(O)c1cc(C(=O)O)c(C(=O)O)c(C(=O)O)c1C(=O)O	1974.137	0.0
Cc1ccc(C(=O)O)c(O)c1	1976.016	0.0
N=C(N)Nc1ccc(N)cc1	2000.036	0.0
O=[N+]([O-])c1cccc([N+](=O)[O-])c1Cl	1976.169	0.0
CCCOC(=O)c1ccc(N)cc1	1978.449	0.0
CC(C)COC(=O)c1ccc(N)cc1	1978.066	0.0
CC(=O)Oc1ccccc1C(=O)O	1973.044	0.0
O=C(NCc1ccccc1)OCCO	1980.637	0.0
CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1	1976.342	0.0
CCN(CC)CC(=O)Nc1c(C)ccc(N)c1C	2005.227	0.0
NCc1ccc(S(N)(=O)=O)cc1	1976.189	0.0
COc1ccc(CCNC=O)cc1OC	1980.481	0.0
Cc1ccc(O)cc1C(=O)O	1976.016	0.0
C=CCOc1c(C)cc(C#N)cc1C	2010.307	0.0
CN(C)Cc1cc(O)c(CN(C)C)cc1O	1983.195	0.0
C=CCNC(=S)Nc1ccc(Cl)cc1	2007.145	0.0
C#CC(O)c1ccc(OC)c(OC)c1	2000.475	0.0
Cc1ccc(NC=O)cc1F	2001.011	0.0
CCN(CC)CC(=O)Nc1ccccc1C	2007.184	0.0
N#CNC(=N)NC(=O)c1ccccc1	1980.366	0.0
O=C(CS)Nc1cccc(O)c1	2007.932	0.0
COc1ccc(C(C)=NN)cc1	2009.636	0.0
C#CCN(C)Cc1ccccc1	1976.036	0.0
CCOc1ccc(N)c(S)c1	1976.437	0.0
NC(=O)C(N)c1ccccc1	1975.134	0.0
CN(C)C(C(N)=O)c1ccccc1	2000.762	0.0
CN(C)C(C(N)=O)c1ccc(Cl)cc1	2008.142	0.0
CC(C)(C)c1ccc(N=O)cc1	1994.663	0.0
COc1cc(NC(C)=O)c(OC)cc1Cl	1980.331	0.0
Cc1cccc(Cl)c1NC=O	1977.51	0.0
COc1ccc(CC[N+](C)(C)C)cc1	2009.674	0.0
O=C(O)CCC(=O)Nc1ccccc1	1977.049	0.0
N#CSCc1ccc(Cl)cc1	2000.954	0.0
O=C(O)C=Cc1ccc(O)c(O)c1	1975.921	0.0
NP(N)(=O)Nc1ccccc1	1980.863	0.0
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1	1976.59	0.0
COc1ccc(C(C(N)=O)N(C)C)cc1	2012.639	0.0
CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I	1976.628	0.0
CN(C)c1ccc(N=O)c(O)c1	1989.162	0.0
COc1ccccc1OCC(O)CO	1976.284	0.0
CN(C)C(=S)Nc1ccc(Cl)cc1	1976.016	0.0
NS(=O)(=O)c1ccc(NC(=O)C=CC(=O)O)cc1	2001.816	0.0
O=Nc1ccccc1	1976.055	0.0
CN(C)Cc1cc(CN(C)C)cc(CN(C)C)c1	2006.433	0.0
N=C(Cc1ccc(Cl)cc1)NO	2001.068	0.0
N=C(Nc1ccccc1)C(F)(F)F	2014.868	0.0
CCOP(=O)(C=Cc1ccccc1)OCC	1981.055	0.0
N#CNC(=N)Nc1ccc(Cl)cc1	1992.768	0.0
CNNCc1ccc(C(=O)NC(C)C)cc1	1976.208	0.0
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	1976.112	0.0
CN(C)Cc1ccccc1CCO	1994.97	0.0
N#CC(Cc1ccccc1)C(N)=O	1995.704	0.0
O=[N+]([O-])C=Cc1ccc(O)cc1	1976.781	0.0
O=C(O)C=CC(=O)Nc1ccccc1O	1978.967	0.0
COP(=O)(OC)C(=O)c1ccccc1	1981.997	0.0
NC(=O)OCC(O)COc1ccc(Cl)cc1	1976.284	0.0
CCNC(=N)Nc1ccccc1	1988.077	0.0
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl	1976.361	0.0
Fc1c(F)c(F)c(S)c(F)c1F	1978.488	1.0
NC(F)(Cc1ccccc1)C(=O)O	1989.186	0.0
N#CC(Cc1ccccc1)C(=O)NN	2016.918	0.0
Fc1cc(F)c(F)c(S)c1F	1979.025	1.0
N#CC(C#N)=Cc1ccc([N+](=O)[O-])cc1	1981.534	0.0
Clc1cc(Cl)c(OCC#CI)cc1Cl	1976.705	0.0
CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)P(=O)(OCC)OCC	2000.15	0.0
CCN(CCO)c1ccc(N=O)cc1	1976.552	0.0
CC(C)(N)Cc1ccccc1Cl	1985.485	0.0
COc1ccc(C(=O)C(Br)=CC(=O)O)cc1	1990.732	0.0
O=Nc1ccc(N(CCO)CCO)cc1	1977.682	0.0
Cc1ccc(O)c(N=O)c1	1998.118	0.0
CNC(=NCc1ccccc1)NC.O=S(=O)(O)O	1978.047	0.0
CC(=O)Nc1ccc(OC(C)(C)C)cc1	1995.474	0.0
COc1ccc(OC)c(C(O)C(C)NC(C)(C)C)c1	1974.655	0.0
CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I	1977.03	0.0
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I	1977.299	0.0
CCOCCN(Cc1ccc(CN(CCOCC)C(=O)C(Cl)Cl)cc1)C(=O)C(Cl)Cl	1978.603	0.0
CCCC(=O)Nc1c(I)cc(I)c(CC(CC)C(=O)O)c1I	1978.545	0.0
CCC(O)(COC(N)=O)c1ccccc1	1976.284	0.0
CCOC(=O)C(Cc1ccccc1)P(=O)(OCC)OCC	1983.244	0.0
O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O	1992.675	0.0
CCOP(=O)(OCC)C(N)c1ccc(OC)cc1	2013.238	0.0
CCSc1cccc(C(=O)O)c1	2001.816	0.0
NC(Cc1ccc(O)c(O)c1)C(=O)O	1973.255	0.0
O=[N+]([O-])C=Cc1c(Cl)cccc1Cl	1976.016	0.0
CS(=O)(=O)SCc1ccc([N+](=O)[O-])cc1	1976.189	0.0
CCCCCCCCCCCCSS(=O)(=O)c1ccc(C)cc1	1976.016	0.0
CCCCCCCCCCCCSS(=O)(=O)c1ccccc1	1982.477	0.0
O=C(NO)Nc1ccc(Cl)c(Cl)c1	1980.213	0.0
O=C(NO)Nc1ccc(Cl)cc1	2004.246	0.0
O=C(O)Cc1ccccc1	1973.811	0.0
CCCCOC(=O)c1ccc(N)cc1	1976.38	0.0
O=C(CCCc1ccccc1)NO	1986.595	0.0
CCOP(=O)(OCC)C(C#N)=Cc1ccccc1	1981.055	0.0
CCOP(=O)(OCC)C(=Cc1ccccc1)P(=O)(OCC)OCC	1993.94	0.0
CSCCC(NC(=O)c1ccccc1C(=O)O)C(=O)O	2011.627	0.0
CCC(=O)C=Cc1ccccc1	1977.203	0.0
O=[N+]([O-])c1ccc([N+](=O)[O-])c(Cl)c1	1989.181	0.0
COC(=O)C=Cc1ccc(Cl)cc1	1979.641	0.0
Cc1ccc(NC(=N)NC#N)cc1	2011.822	0.0
COC(=O)C(N)CSCc1ccccc1	2011.784	0.0
CCOC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(N(CCCl)CCCl)cc1)NC(C)=O	2009.362	0.0
O=C(O)c1c(F)c(F)c(S)c(F)c1F	1987.501	1.0
