CC(C)(O)C1=NCCO1	1979.027	-0.6363497492823795	0.3393773567896712	-0.1501783802560946	1.0389232479634838	1.1114292531964156	-0.5580270438934489	0.2931267780371395	-0.5240049044029057	0.2929312068123785	0.2929028981350228	0.2929028938048202	0.2929717359102743
CC#CC1(CO)CC1	2009.058	-1.5195035310894671	1.2624404042047392	1.0275234865311969	0.1263500947664605	-0.3894462106656616	-0.3499143093513613	1.0280431177034308	0.1948187694822806	1.13668572812883	1.1366831964902762	1.1366831922966711	1.1366945711192735
Nc1c[nH]c(C2CC2)n1	2021.822	-1.6468150380851303	1.1028129599149157	-2.171369421904556	1.3090929314757604	2.3967534536314923	0.4834315888367255	2.2485269272815174	1.3000042057078791	1.9762771665139107	1.976330104009408	1.9763300999517344	1.9762082011741944
Cc1c(C#N)ncn1C	2010.153	1.3514965880183287	0.4608330209232326	0.756970354971954	-1.2405083781141686	-1.6168909051805251	-0.2013241677439216	-0.7856700598538662	-0.8125837515830903	-0.0599799187338148	-0.060006275071013	-0.0600062794583478	-0.0599464713135745
COC(=O)C1(C)CC1	1984.989	-0.349898858542137	-0.3338340386934995	-0.8583909893376432	-1.15045181694341	-0.7167647958696252	1.256362752842144	0.1783000453577901	0.8351776163242597	-1.457185450359686	-1.457166355513377	-1.4571663365895655	-1.4572031091307305
CC[C@@]1(O)CCOC1	2015.655	0.976123076712036	0.4226612407669706	0.4426512756604801	-1.7208100376915494	-1.9382219552892943	1.281249218524802	0.2195530798855278	0.7538508503007537	-0.4935588169476344	-0.4935326220416713	-0.4935326264991894	-0.4935984930755991
CCC#CC(=O)CC	2003.863	-0.4691138003999182	-0.665812853991902	2.965161355198126	0.8668151532815889	-0.6229600793782452	-0.3004608387804912	-0.7816299769008818	-0.0877977048222798	-0.8438633700205338	-0.8438806981753408	-0.8438806791522449	-0.8438206210313507
CCCC#C[C@@H](C)O	2023.608	-0.3889159267496895	1.3075525080257764	-0.0626464847516345	-1.2264995797098284	-1.1937717584534502	2.080131874126129	-1.3205076039032266	0.1778856305155091	0.3485865178120681	0.3486051000770946	0.3486050957559096	0.3485474083162832
CCC#CCC(N)=O	2023.551	1.6963683841069097	-0.3546550096878244	-0.3411570613567375	-0.2458836914060095	-0.0741026956520868	-0.1629559867403406	-0.4857254637428558	0.147358281392316	-0.4643802125213253	-0.4643771174486804	-0.4643770983641468	-0.4643787207536561
O=CCCCC1CC1	1994.416	0.881058234317248	-1.032493287614179	-1.6700503840153704	-1.690791183967963	-0.8484905679639031	-0.3781626301002813	-1.619094984647219	-0.8645756430585285	-0.9044047539975764	-0.9044289072108882	-0.9044289117349276	-0.9043775722045204
