CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1	1979.792	-1.703482254115524
Cc1ccc(NC(=N)N)cc1C	2006.301	-2.8925892314349237
C=CCNS(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1	2006.299	0.7490508866057364
C=CCOc1ccccc1OCC(O)CNC(C)C	1976.112	-1.6209053806905658
Cc1ccc(O)c(O)c1	1976.036	-0.654755961618554
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1	1975.69	-0.1923254704387878
CCC(CCNC)Oc1cc(Cl)ccc1C#N	2001.663	-1.472267008525641
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1	1980.637	-1.422720884470666
CCN(CC)CCOC(=O)c1ccc(N)cc1	1975.038	-1.7860591275404822
Cc1cccc(C)c1NC(=O)C(C)N	1976.38	-1.90992443767792
N=C(N)SCc1ccc(Cl)c(Cl)c1	2006.819	-0.7290751477010164
CCN(CC)CCNC(=O)c1ccc(N)cc1	1973.121	-2.5457663630500984
CN[C@@H](C)[C@H](O)c1ccccc1	1973.485	-2.7356931719275024
COC(=O)COc1ccc(O)cc1	1982.033	-1.0263518920308663
CCN(CC)C(C)C(=O)c1ccccc1	1976.284	-0.8116520211259748
C=CCc1ccccc1OCC(O)CNC(C)C	1974.655	-0.9685480806333956
O=C(O)c1ccccc1O	1973.063	-2.909104606119915
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1	1976.036	-1.422720884470666
CCOc1ccc(NC(C)=O)cc1	1976.036	-0.5474060261661083
C=CC(=O)Nc1ccc(OC)cc1	1979.411	-0.3987676540011834
NC(=O)c1ccc(Br)cc1	1976.189	-0.3409638426037126
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1	1976.112	-0.5721790881935958
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1	1976.361	-1.0263518920308663
CC(C)Cc1ccc([C@@H](C)C(=O)NS(C)(=O)=O)cc1	2002.622	-1.3649170730731952
C=CCc1cc(NC(C)=O)ccc1OCCCNC(C)C	1993.825	-1.794316814882978
NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1	1976.59	-1.1171864527983204
