CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1	1980.637	4.2510633701550695
CC(C)CCOc1ccc(N)cc1	1976.131	5.017279836814924
COc1cc(C(=O)OCCCCNC(=N)N)cc(OC)c1O	2002.118	4.934761661517082
C=CC(=O)Nc1ccccc1	1975.038	3.507357577490546
C[C@@H](C(=O)NS(C)(=O)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1	2005.742	1.3862943611198906
C=CC(=O)Nc1ccc(C)cc1	1976.093	4.478472532942134
C[C@@H](C(N)=O)c1ccc(OS(=O)(=O)C(F)(F)F)cc1	2005.745	1.3862943611198906
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1	1979.542	2.069391205826334
C=CC(=O)Nc1ccc(F)cc1	2001.373	3.664074335194965
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1	1978.89	5.017279836814924
CCOc1ccc(NC(C)=O)cc1	1976.036	3.329343277894172
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1	1981.805	4.296468746312235
C=CCc1ccccc1OCC(O)CNC(C)C	1974.655	5.017279836814924
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1	1976.036	2.0294631718735947
CC(=O)Nc1ccc(O)cc1	1974.904	2.468099531471619
C=CC(=O)Nc1ccc(OC)cc1	1979.411	3.7764323511217976
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1	1979.792	3.2627013044082305
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	1974.674	4.2510633701550695
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1	1975.384	2.5649493574615367
Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@](C)(Cc3ccc(F)cc3)C(=O)O)CC2)CC1	2017.359	2.453587966530573
Cc1cc(Cl)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1	2008.658	1.3862943611198906
Cc1c(Cl)ccc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl	2007.068	2.6932749155200555
O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3)CC2)CC1	2017.359	1.3862943611198906
Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl	2017.359	1.3862943611198906
Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl	2008.658	1.3862943611198906
N#Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1	2012.929	1.3862943611198906
Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1	2017.359	1.3862943611198906
Cc1c(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(Cl)c1Cl	2007.068	1.3862943611198906
Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl	2017.359	1.5830939370944983
Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1	2012.929	1.3862943611198906
Cc1cccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1	2012.929	1.3862943611198906
O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3Cl)CC2)CC1	2008.658	1.3862943611198906
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1	2009.444	1.3862943611198906
C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1	2009.444	2.137710449803812
CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1	2006.416	2.3978952727983707
O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1	2006.416	1.3862943611198906
CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O	2006.416	2.079441541679836
C[C@H]1CN(Cc2cc(Cl)ccc2OC(C)(C)C(=O)O)CCN1S(=O)(=O)c1ccccc1	2009.444	2.8903717578961645
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1	2009.444	1.3862943611198906
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1	2006.416	1.3862943611198906
CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1	2006.416	1.6094379124341005
O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1	2001.833	5.017279836814924
C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)C[C@H](C)N1C(=O)Cc1ccccc1	2009.444	3.044522437723423
C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1	2007.356	1.3862943611198906
C[C@H]1CN(Cc2cc(Cl)ccc2CCC(=O)O)CCN1C(=O)Cc1ccccc1	2007.356	1.3862943611198906
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1	2009.444	1.6094379124341005
