	0	1
0	CCCC(=O)Nc1ccc(N2CCN(CC)CC2)c(Cl)c1.Cl	0
1	O=c1[nH]c2cc3c(cc2cc1CN(CCCO)Cc1nnnn1Cc1ccc(F)cc1)OCO3	1
2	CCN1C(=O)/C(=C2\SC(=S)N(CCCOC)C2=O)c2ccccc21	1
3	CC(=O)N(c1ccc2oc(=O)sc2c1)S(=O)(=O)c1cccs1	1
4	Clc1ccccc1-c1nc(-c2ccccc2)n[nH]1	1
5	COc1ccccc1CNC(=O)Cn1nnc(-c2ccncc2)n1	1
6	Br.N=c1n(CCN2CCOCC2)c2ccccc2n1CC(=O)c1ccc(Cl)c(Cl)c1	1
7	COc1ccc(/C(O)=C2/C(=O)C(=O)N(CCCC(=O)O)C2c2ccc(OC)cc2)cc1	0
8	COc1ccc(Nc2nc(N)nc(CSc3n[nH]c(-c4ccccc4)n3)n2)cc1	1
9	CCN(CC)C(=O)CSc1nnc(-c2cc3ccccc3cc2O)n1CC	1
10	Cc1ccc2c(c1)nnn2C1CCN(S(=O)(=O)c2ccc(C(=O)N3C(C)CCCC3C)cc2)CC1	0
11	COc1cccc2c(=O)c(C(=O)NCc3cccs3)c[nH]c12	1
12	CC(C)(C)NC(=O)CSc1nnc(Cc2ccc3c(c2)OCO3)n1C1CCCCC1	0
13	O=C(CSc1nnc2c(n1)[nH]c1ccc(F)cc12)OCc1ccccc1	1
14	CCc1c(C)nc2ncnn2c1NCCc1ccc(OC)cc1	1
15	CCOC(=O)CSC1=C(C#N)C(C)C2=C(CCCC2=O)N1	1
16	Cc1ccc2cc(C)c3nnc(SCC(=O)NCc4ccco4)n3c2c1	1
17	CCOC(=O)N1CCN(S(=O)(=O)Cc2ccccc2)CC1	0
18	CCSC1=C(C#N)C2(CCCCC2)C(C#N)=C(N)N1	1
19	FC(F)(F)c1ccc(N2CCN(c3cc(-c4ccccc4)nc4ncnn34)CC2)nc1	1
20	CCOC(=O)C(NC(C)=O)C(OC(C)=O)c1cccc(N(CCO)CCO)c1	0
21	CCC(=O)Nc1cc2c(cc1C(=O)c1ccccc1)OCCO2	1
22	Cc1cc(C)nc(N2CCC(C(=O)NCCc3ccc(F)cc3)CC2)n1	0
23	COc1cc(-c2nnc(-c3ccc(N4CCOCC4)cc3)o2)cc(OC)c1OC	0
24	CN(C)C=C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O	0
25	Cc1ccc(C)c(/C(O)=C2/C(=O)C(=O)N(CCN3CCOCC3)C2c2ccco2)c1	1
26	Cn1c(SC2=CS(=O)(=O)c3ccccc32)nc2ccccc21	1
27	CCOc1ccc(-c2nnc(-c3ccncc3)o2)cc1	1
28	CC(C(=O)NC1CCCC1)N(C(=O)c1snc(C(N)=O)c1N)c1ccc2c(c1)OCCO2	0
29	Cn1c(-c2ccc3c(c2)OCO3)cnc1NCc1ccccc1.O=C(O)C(=O)O	1
30	CC1(CCC#N)N=C(SCCC#N)N(c2ccccc2)C1=O	0
31	Cc1cccc(NC(=O)CSc2n[nH]c(-c3ccncc3)n2)c1	1
32	O=C(Nc1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc(CN2CCOCC2)cc1	1
33	Cl.O=C(CN1CCN(c2ncccn2)CC1)NCCC1=CCCCC1	1
34	CC(=O)NC1(c2cccc(F)c2)CCN(CC(=O)NC2CCCCC2)CC1	0
35	Cc1ccc(Cl)cc1N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1	0
36	Cc1cccc(Nc2nc3c(c(=O)n(C)c(=O)n3C)n2CC(O)CO)c1	1
37	CCOC(=O)c1c(NC(=O)CSc2nnnn2C)sc(C)c1C	1
38	CCn1c(Cc2ccccc2)nnc1SCC(=O)NC(C)(C)C	0
39	CCOC(=O)c1ccc(NC(=O)C2CCCO2)cc1	1
40	COc1cc2cc(CN(CCCO)S(=O)(=O)c3ccccc3Cl)c(=O)[nH]c2cc1OC	0
41	CCc1nnc(NC(=O)CSc2nnc(COc3ccccc3)n2Cc2ccccc2)s1	1
42	CC(C)Cn1c(-c2ccc(Cl)cc2)cnc1SCC(=O)N1CCOCC1	1
43	CSc1nc2nc3c(c(=O)n2[nH]1)CN(Cc1ccccc1)CC3	1
44	CCc1cc2c(NCc3ccco3)ncnc2s1.Cl	1
45	CCc1cc2c(NCCO)ncnc2s1	1
46	Cc1ccc(C)c(/C(O)=C2\C(=O)C(=O)N(Cc3cccnc3)C2c2cccnc2)c1	1
47	Cc1cc(C)n(-c2nc3c(c(=O)[nH]c(=O)n3C)n2CC(C)C)n1	0
48	Nc1n[nH]c(-c2ccc(Br)cc2)c1Cl	1
49	Cc1nn(C)c(C)c1CNC(=O)c1cnn2c1NC(c1ccccc1)CC2C(F)(F)F	0
50	CN(CCC#N)CC(=O)Nc1ccc(NC(=O)CN(C)CCC#N)cc1	0
51	Cc1ccc(C(c2nnnn2CC2CCCO2)N2CCN(C(=O)c3ccco3)CC2)cc1	0
52	CCN(CC)c1ccc2c(Cl)c(Br)c(=O)oc2c1	1
53	COc1ccc(OC)c(NC(=O)C(CC(=O)O)NCc2ccco2)c1	0
54	O=C1CC(c2cccs2)c2cc3c(cc2N1)OCO3	1
55	CCCCOC(=O)CSc1nnc(-c2cc(OC)c(OC)c(OC)c2)o1	1
56	Br.COC(=O)Cn1c(=N)n(CCN2CCCCC2)c2ccccc21	0
57	COc1ccc(-c2noc(C3CCCN(C(=O)c4ccccc4OC)C3)n2)cc1OC	0
58	COCc1nnc(NC(=O)CSc2ccc(C)cc2)s1	1
59	Nc1ncc(-c2ccccc2)n1CC1CCCO1	1
60	CCCCn1c(SCC(=O)N2CCCC2)nc2c1c(=O)n(C)c(=O)n2C	0
61	O=C(O)CCn1nnc(-c2cccs2)n1	0
62	O=C(CSc1nc2ccccc2o1)Nc1ccccc1N1CCCCCC1	1
63	Cn1c(=O)[nH]c(=O)c2c1nc(NCCCO)n2CCCc1ccccc1	0
64	CCOC(=O)CC(=O)CSc1nnc2c(n1)[nH]c1ccccc12	1
65	O=C(NC1CCCC1)c1cccnc1N1CCCCCC1	1
66	O=C(Cc1cccs1)N1CCC(c2nc3c(nnn3Cc3ccccc3Cl)c(=O)[nH]2)CC1	1
67	COc1ccccc1OCCn1cc(C(=O)c2ccco2)c2ccccc21	1
68	Cc1ccc(-c2csc(N3CCC(NS(=O)(=O)c4ccc5c(c4)OCCO5)CC3)n2)cc1	1
