0	1	2
COc1cc(-c2nnc(-c3ccc(N4CCOCC4)cc3)o2)cc(OC)c1OC	0	2009.559
CCOc1ccc(-c2nnc(-c3ccncc3)o2)cc1	1	2007.989
Cc1ccc(C(=O)C2CCNCC2)cc1.Cl	0	1999.153
CC(=O)Nc1ccc(-c2ccccc2)s1	1	2007.452
N#C/C(=C/N1CCOCC1)c1ccccc1	1	2002.91
O=C(O)C1C2C=CC3(CN(Cc4ccccn4)C(=O)C13)O2	0	2019.2
CCn1c(SCc2ccc(C#N)cc2)nnc1-c1ccc(S(=O)(=O)N2CCCCC2)cc1	0	2004.806
Cc1ccc(C)n1C(Cc1ccccc1)C(=O)O	0	2009.31
Oc1ccccc1C1Nc2cccc3cccc(c23)N1	1	2013.142
Cc1cc(C)n(S(=O)(=O)Cc2ccccc2)n1	0	1980.443
CCN(CC)c1ccc2c(c1)OC(N)=C(C#N)C2c1cccnc1	1	2001.375
COC(=O)c1[nH]c2ccc(Br)cc2c1NC(=O)CN1CCN(C2CCCCC2)CC1	1	2021.205
O=c1[nH]c(=S)[nH]nc1Cc1ccccc1	0	2015.904
O=C1CC(c2ccc3c(c2)OCO3)CN1	1	1977.203
COc1cccc(C(=O)Nc2ccc(-c3nnc(-c4ccco4)o3)cc2)c1	0	2015.0
O=C(Cc1ccc(Cl)cc1)Nc1cccc(-c2nnc(-c3ccco3)o2)c1	0	2022.956
CCc1c(C(=O)O)[nH]c2ccc(Br)cc12	1	1979.082
Cn1c(=O)n(CCC(=O)O)c2ccccc21	0	2011.17
CCn1c(SCC(=O)Nc2ccccc2C(=O)OC)nnc1-c1ccc(N)cc1	1	2017.162
Cl.OC1(c2ccc(F)cc2)CCNC1	0	2006.816
Cc1[nH]nc(-c2ccc(O)cc2O)c1-c1ccc(Cl)cc1	1	2020.885
Oc1ccc(-c2[nH]ncc2-c2ccc(Cl)cc2)c(O)c1	1	2020.885
CCOc1ccc(C2=Nn3c(nnc3-c3ccccc3OC)SC2)cc1	1	2008.066
COc1ccc2c(c1)[nH]c1c(N3CCN(Cc4ccc5c(c4)OCO5)CC3)ncnc12	1	2016.077
CCN1CCN(c2nc3ccccc3nc2C(C#N)C(=O)OC2CCCCC2)CC1	0	2018.759
CC1(C)CCCN(C(=O)c2coc(=O)c(Br)c2)C1	0	2009.31
Cc1nc2c3cnn(-c4ccc(C)c(C)c4)c3ncn2n1	1	2009.099
CCn1c(-c2ccc(N(C)C)cc2)nc2ccccc21	1	2017.455
Cc1cccc(N2CCN(C(=O)CSCc3c(C)noc3C)CC2)c1C	1	2013.296
Cc1cccc(C(=O)c2ccccc2C(=O)O)c1O	0	2020.232
Cc1cc(=O)[nH]c2ccccc12	1	1976.686
O=C(/C=N/O)Nc1ccccc1	1	1994.668
Cc1nc(NCc2ccco2)c2c3c(sc2n1)CCC3	1	2010.69
Brc1[nH]nc2ccccc12	1	2020.232
CCn1c(N)nc2ccccc21	1	1983.397
O=C(COC(=O)c1cccc(S(=O)(=O)N2CCN(c3ccccc3)CC2)c1)NCc1ccco1	0	2009.31
CCOc1ccc(C(=O)O)cc1OC	0	1976.093
Nc1ncnc2c1cnn2-c1ccccc1	1	1984.145
Clc1ccccc1-c1nc(N2CCNCC2)c2ccccc2n1	1	2008.981
COc1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c(OC)c1	1	2011.266
Clc1ccccc1-c1nc(Nc2ccncc2)c2ccccc2n1	1	2000.189
c1ccc(Nc2ncnc3ccc(-c4ccoc4)cc23)cc1	1	2008.563
CN(Cc1ccco1)c1ncnc2ccc(-c3ccc4c(c3)OCO4)cc12	1	2011.266
COc1ccccc1-c1nc(N2CCOCC2)c2ccccc2n1	1	2010.205
c1cncc(-c2nc(NCc3cccs3)c3ccccc3n2)c1	1	1994.052
c1cncc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)c1	1	2007.759
CNc1nc(-c2cccnc2)nc2ccccc12	1	2018.468
COc1ccc(NC(=O)N2CC3(CCN(S(=O)(=O)c4ccccc4)CC3)C2)cc1	0	2015.732
c1cc(CN2CCC3(CCNCC3)CC2)ccn1	0	2010.748
c1ccc(CN2CCCC3(CCNCC3)C2)cc1	0	2007.759
CN(C)c1nc(-c2cccnc2)nc2ccccc12	1	2019.003
O=C(Nc1cccc(F)c1)N1CC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1	0	2015.732
c1ccc(CN2CCC3(CCNCC3)CC2)cc1	0	2001.715
FC(F)(F)c1ccccc1-c1nc(Nc2ccncc2)c2ccccc2n1	1	2008.213
Cc1ccccc1-c1nc(N2CCOCC2)c2ccccc2n1	1	2008.981
Cc1cccc(CNc2nc(-c3cccnc3)nc3ccccc23)c1	1	1994.052
c1ccc(CNc2ccnc(-c3cccnc3)n2)cc1	1	2013.027
COc1ccccc1-c1cc(NCc2cccnc2)ncn1	1	2005.227
CC(C)NC(=O)N1CC2(CCN(S(=O)(=O)c3ccccc3)CC2)C1	0	2015.732
CS(=O)(=O)N1CCC2(CC1)CN(C(=O)Nc1cccc(C#N)c1)C2	0	2015.732
COc1ccccc1-c1nc(N(C)C)c2ccccc2n1	1	2004.71
Cc1noc(C)c1-c1nc(NCc2ccccc2)c2ccccc2n1	1	2016.322
Cc1cccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)c1	1	2011.266
CNc1cc(-c2ccccc2C(F)(F)F)ncn1	1	2015.595
COc1ccc(NC(=O)N2CC3(CCN(S(C)(=O)=O)CC3)C2)cc1	0	2015.732
c1ccc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cc1	1	2011.266
CC(=O)N1CCC2(CC1)CCN(c1ccncc1)CC2	0	2010.71
c1nc(N2CCNCC2)c2cc(-c3ccc4c(c3)OCO4)ccc2n1	1	2011.266
Cc1cccc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1	1	2011.266
c1ccc(CNc2ncnc3ccc(-c4ccoc4)cc23)cc1	1	2011.266
CNc1nc(-c2ccccc2C(F)(F)F)nc2ccccc12	1	2007.411
c1ccc(N2CCC3(CCNCC3)CC2)nc1	0	2010.748
COc1ccc(CNc2ncnc3ccc(-c4ccoc4)cc23)c(OC)c1	1	2011.266
c1cc(N2CCCC3(CCNCC3)C2)ccn1	0	2010.748
c1cncc(-c2nc(N3CCNCC3)c3ccccc3n2)c1	1	2017.014
COc1ccccc1CNc1ncnc2ccc(-c3ccoc3)cc12	1	2011.266
COc1cccc(-c2ccc3ncnc(Nc4ccccc4)c3c2)c1	1	2013.488
COc1ccccc1-c1cc(Nc2ccc(F)cc2)ncn1	1	2005.227
