0	1	2
Cc1c(C(=O)NC2C3CC4CC(C3)CC2C4)cnn1-c1ccc(C(=O)O)cc1	3.0	2008.639
Cc1ccc(-c2nc3ccccc3[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1	10.23	2010.94
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O	10.23	1976.877
O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O	3.0	2004.921
Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1	13.49	1993.803
C[C@@H](c1ccc(-c2ccc(F)cc2F)cc1)N1CC[C@@](CCO)(c2ccc(F)cc2)OC1=O	64.57	2009.099
C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12	8.71	2009.847
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1	3.0	2009.444
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CCNCC2)ccc1Cl	4.46	2002.942
CC(CO)(CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12	7.0	2000.15
O=C(O)c1cncc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)c1	7.0	2008.486
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(F)c1	4.24	2004.806
C(=C/c1nn[nH]n1)\c1ccccc1	3.0	2005.132
O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1	3.0	2006.416
Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)N[C@H](CO)c2cccc(Cl)c2)c1	8.51	2014.521
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O	8.51	1976.074
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)Cc2ccccc2)CC1	9.0	2006.416
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1	9.12	1976.284
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1	84.0	1976.284
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1	87.1	2008.678
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl	87.1	1976.59
CCc1nc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1	102.33	2007.663
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	114.0	1975.307
Cc1ccccc1-c1c(C(=O)O)n(CCCOc2cccc3ccccc23)c2ccccc12	123.03	2009.367
COCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)OC)c3)c2n1	125.0	2006.932
Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl	3.0	2017.359
O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccc2sc(CO)nc2c1	15.49	2006.493
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1	3.31	2012.183
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1	3.98	1992.691
N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1	3.0	2006.896
CCOc1ccc2ccc(=O)oc2c1	35.48	1988.514
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	26.3	1984.929
O=C(NC1CC1)c1cn(-c2cccc(C#Cc3cccnc3)c2)c2ncccc2c1=O	29.0	2003.178
Nc1nc2ccc(-c3ccncc3)cc2s1	29.51	2023.455
C[C@H](CO)Nc1nc(SCc2ccccc2F)nc2[nH]c(=O)sc12	30.12	2003.751
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1	33.88	1981.707
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21	14.45	1975.556
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2	14.79	1973.926
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](O)C1CC1	22.91	2009.923
Cc1ccc(CCNC(=O)c2ccc3sc(CO)nc3c2)cc1	150.0	2006.493
COc1cccc(Nc2nc(NCC3CCCO3)c3ccccc3n2)c1	150.0	2023.321
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C	150.0	1999.57
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2	150.0	1985.334
CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1	150.0	1989.452
Cn1sc(=O)c2cc(S(=O)(=O)NC3CC3)ccc21	150.0	2009.688
CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1	8.91	2001.375
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1	10.0	1993.458
C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3cccc(C(=O)NCCO)c3)nc2n1	10.0	2008.257
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1	150.0	1976.246
O=C(Nc1cccc(Cl)c1)c1ccccn1	150.0	2010.422
CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1	150.0	1985.214
CCc1cccc2c1N(C)Cc1cc3c(cc1-2)OCO3	150.0	2014.677
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1	150.0	1976.781
N#Cc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2	8.51	2010.46
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CC3CNCC(C2)O3)ccc1Cl	9.0	2002.942
Cc1ccc2[nH]c(C(=O)O)nc2c1	9.77	1979.104
O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1	22.0	2008.486
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1	66.07	1978.89
O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(C(=O)c2ccccc2)CC1	3.0	2006.416
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O	3.0	1975.786
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1	3.0	2009.175
CCOc1ccc2nc(N)sc2c1	12.02	1976.016
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21	3.0	1980.219
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1	13.18	1973.504
Cc1c(Cl)ccc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl	13.78	2007.068
Nc1c2c(nc3ccccc13)CCCC2	13.8	1984.145
COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1	14.0	2005.879
CC(=O)Nc1ccc2ccn(-c3cc(Nc4ccn(C)n4)n4ncc(C#N)c4n3)c2c1	42.66	2016.115
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1	43.65	1997.159
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl	16.22	2004.73
COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1	10.72	2008.219
CN(C)CCNc1cc(-c2ccc(N3CCN(C)CC3)cc2)nc2ccccc12	3.0	2003.964
Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1	3.0	1984.833
COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1	12.3	2010.326
Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O	3.0	2004.06
N#Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1	3.0	2012.929
CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(C(F)(F)F)cc23)cc1	3.0	2005.17
Cc1cc(CN(CC(=O)Nc2ccc(Cl)cc2Cl)C2CCCCC2)ccc1OCC(=O)O	43.43	2005.534
CCc1c(C(=O)C(N)=O)c2c(OCC(=O)OC)cccc2n1Cc1ccccc1	50.12	1995.759
C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1	52.48	2011.879
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	56.23	1980.29
CCC(=O)N[C@H]1CC[C@@H](C(=O)N(C)c2ccc(-c3nc4ccccc4o3)cc2)C1	4.57	2011.323
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1	4.79	2011.553
CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12	5.16	2000.15
Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21	6.0	2002.027
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1	6.31	1976.036
C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1	6.61	1976.514
