	0	1
0	CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1	0
1	Cc1ncc(COP(=O)(O)O)c(C=O)c1O	1
2	Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1	1
3	Oc1cccc2cccnc12	0
4	CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1	1
5	Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2	0
6	O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	0
7	COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	0
8	CC=CC(=O)N(CC)c1ccccc1C	0
9	NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1	1
10	OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1	0
11	CCN(CC)C(=S)SSC(=S)N(CC)CC	0
12	CCOc1ccc2c(c1)C(C)=CC(C)(C)N2	0
13	Nc1cc(-c2ccncc2)c[nH]c1=O	1
14	O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I	1
15	CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	1
16	CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1	0
17	CN(C)C(=N)N=C(N)N	1
18	CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1	1
19	CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1	1
20	CC(C)NCC(O)COc1cccc2ccccc12	0
21	O=C1NS(=O)(=O)c2ccccc21	1
22	C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3	0
23	Nc1ccc(S(=O)(=O)Nc2nccs2)cc1	1
24	Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1	1
25	CCN(CC)c1cc(C)nc2ncnn12	1
26	Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1	0
27	CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	1
28	CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12	1
29	N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O	1
30	Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1	1
31	Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	1
32	c1ccc2sc(SN3CCOCC3)nc2c1	1
33	Cc1c(I)c(=O)n(-c2ccccc2)n1C	1
34	CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21	0
35	CCN1C(=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21	1
36	CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12	1
37	CCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1	1
38	Cc1[nH]c(C)c(Cl)c(=O)c1Cl	1
39	CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2	0
40	CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O	0
41	Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O	1
42	N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1	1
43	Cc1c(N)nc(C(CC(N)=O)NCC(N)C(N)=O)nc1C(=O)NC(C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc1nc(-c2nc(C(=O)NCCCN[C@@H](C)c3ccccc3)cs2)cs1)C(C)O)C(O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1cnc[nH]1	1
44	CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12	1
45	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C	0
46	CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1	1
47	CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=C(N)N	1
48	Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21	1
49	NCCS[As](SCCN)c1ccc(Nc2nc(N)nc(N)n2)cc1	1
50	O=C(O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1	1
51	Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(SC(F)(F)F)cc1	0
52	NC1=NC(=O)N2CC12	1
53	Cc1ncc([N+](=O)[O-])n1CC(C)O	1
54	Oc1c(Br)cc(Br)cc1CNC1CCC(O)CC1	1
55	O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1	0
56	CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC	0
57	C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12	0
58	O=C(Nc1ccc2c(=O)cc(-c3nn[nH]n3)oc2c1)c1ccc(OCCCCc2ccccc2)cc1	1
59	CC1=C(C(=O)OCCN(Cc2ccccc2)c2ccccc2)C(c2cccc([N+](=O)[O-])c2)C(P2(=O)OCC(C)(C)CO2)=C(C)N1	1
60	CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12	1
61	Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1	0
62	CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1	1
63	CCCCCCCCCCCCCCCCCCNC(=O)OC1CCN(C(=O)OC[C@H](COC(=O)N(Cc2cccc[n+]2CC)C(=O)c2ccccc2OC)OC)CC1	1
64	CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3	0
65	CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C	1
66	O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O	0
67	COc1cc2c(cc1OC)[C@@]13CCN4CC5=CCO[C@H]6CC(=O)N2[C@H]1[C@H]6[C@H]5C[C@H]43	1
68	CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32	0
69	COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2	1
70	C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O	1
71	CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C	1
72	NC(=O)[C@@H]1CSSCCC(=O)N[C@@H](CCCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N2CCC[C@H]2C(=O)N1	1
73	CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21	1
74	NC(=O)c1nc(F)c[nH]c1=O	1
75	COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2n1	1
76	CCCc1cc(=O)[nH]c(=S)[nH]1	1
77	Cn1cc[nH]c1=S	1
78	C=CCNC(N)=S	1
79	CCc1cc(C(N)=S)ccn1	1
80	N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1	0
81	O=C(OC1C[C@@H]2CC3C[C@H](C1)N2CC3=O)c1c[nH]c2ccccc12	0
82	NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@H]([C@H]2C[C@H](O)N=C(N)N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O	1
83	COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F	0
84	O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12	1
85	N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F	1
86	O=S(=O)([O-])c1ccc2c(N=Nc3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)c(S(=O)(=O)[O-])cc2c1	1
87	CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1	1
88	OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	0
