	0	1
0	CCN1C(=O)/C(=C2\SC(=S)N(CCCOC)C2=O)c2ccccc21	0
1	CC(=O)N(c1ccc2oc(=O)sc2c1)S(=O)(=O)c1cccs1	0
2	COc1ccccc1C(c1nnnn1C(C)(C)C)N1CCN(Cc2ccncc2)CC1	1
3	CC(=O)Nc1cccc(NC(=O)C2CCCN2C(=O)Nc2ccccc2C)c1	0
4	CCC(c1nnnn1CC1CCCO1)N(CCN1CCOCC1)Cc1cc2cc(C)ccc2[nH]c1=O	0
5	Br.N=c1n(CCN2CCOCC2)c2ccccc2n1CC(=O)c1ccc(Cl)c(Cl)c1	1
6	CCC(C)(C)NC(=O)c1ccc2c(c1)N(CC(=O)OC)C(=O)C(C)(C)O2	0
7	CCc1cc2c(=O)[nH]cnc2s1	0
8	CCN(CC)C(=O)CSc1nnc(-c2cc3ccccc3cc2O)n1CC	0
9	CCOc1cc(NC(=O)C2CCCCC2)c(OCC)cc1NC(=O)c1ccco1	0
10	Cl.N/C(=N\O)C1COc2ccccc2O1	0
11	COc1cccc2c(=O)c(C(=O)NCc3cccs3)c[nH]c12	1
12	CCc1nnc(SCc2ccc(OC(C)C)cc2)n1N	0
13	Cc1ccc2c(c1)nnn2C1CCN(CC(=O)N2c3ccccc3CC2C)CC1	1
14	O=C(CSc1nnc2c(n1)[nH]c1ccc(F)cc12)OCc1ccccc1	0
15	CCOC(=O)CSC1=C(C#N)C(C)C2=C(CCCC2=O)N1	0
16	Cc1ccc2cc(C)c3nnc(SCC(=O)NCc4ccco4)n3c2c1	0
17	Cc1ccc(-n2c(SCC(=O)N3CCOCC3)nnc2-c2cccnc2)cc1	0
18	CCOC(=O)N1CCN(S(=O)(=O)Cc2ccccc2)CC1	0
19	CCSC1=C(C#N)C2(CCCCC2)C(C#N)=C(N)N1	1
20	CCOC(=O)c1cc2sc(C)cc2n1CC(=O)N1CCN(C(=O)c2ccco2)CC1	0
21	CCOC(=O)C(NC(C)=O)C(OC(C)=O)c1cccc(N(CCO)CCO)c1	0
22	CCC(=O)Nc1cc2c(cc1C(=O)c1ccccc1)OCCO2	0
23	CN(C)CCNC(=O)C(C(=O)c1ccc(F)cc1)n1ccccc1=O.Cl	0
24	Cc1cc(C)nc(N2CCC(C(=O)NCCc3ccc(F)cc3)CC2)n1	0
25	COc1cc(-c2nnc(-c3ccc(N4CCOCC4)cc3)o2)cc(OC)c1OC	0
