0	1	2
CCCCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-]	-3.6161271205	1976.036
O=C1Nc2cccc3cccc1c23	-3.2547670983	1973.121
O=Cc1ccc(Cl)cc1	-2.1770779444	1975.71
CC(c1ccccc1)c1cc(C(=O)[O-])c(O)c(C(C)c2ccccc2)c1.CC(c1ccccc1)c1cc(C(=O)[O-])c(O)c(C(C)c2ccccc2)c1.[Zn+2]	-3.9244090954	1979.005
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1	-4.6620645831	1976.227
CCC1CCC(CCC(=O)O)C1	-3.286116314	1998.307
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CC(O)C2(O)C(=O)CO	-2.6645485391	2009.271
O=C(c1ccc(F)cc1)c1ccc(F)cc1	-4.3966521847000015	1976.361
O=C(OCCCOCCCOC(=O)c1ccccc1)c1ccccc1	-4.595502563999999	1976.016
CN(C)c1ccc(C=O)cc1	-2.2827688499	1974.942
CC(=O)OC(C)(C)Cc1ccccc1	-2.3946499685	1982.378
CC(C)(C)c1ccc(OCC2CO2)cc1	-3.4302388798	1977.701
COCCCCC(=O)c1ccc(C(F)(F)F)cc1	-3.5440597008	1978.296
CC(C)=CCC/C(C)=C\CO	-2.3206011661000003	1976.036
Cc1cc(Cl)ccc1OC(C)C(=O)O	-2.4660307863	1976.016
CCCCC(CC)COP(=S)([S-])OCC(C)C.CCCCC(CC)COP(=S)([S-])OCC(C)C.[Zn+2]	-2.9581950472000003	1979.753
FC(F)(F)c1cccc(Cl)c1	-3.4115138849	1976.781
CCC(C)(CCC(C)C)C(=O)OCC1CO1	-3.5134687407	2003.6
CC(C)CCCCCOC(=O)CCS	-4.4543816995	1977.337
CCNCC(O)c1cccc(O)c1	-3.4541026398000003	1976.016
ClCc1ccc(Cl)cc1Cl	-3.5129421932	1976.016
CCCCCCCCCCCCOC(=O)C(C)O	-4.6341446203	1978.679
C=CC(=O)OCCOc1ccccc1	-2.5636257131	1973.715
CCCC[N+](CCCC)(CCCC)Cc1ccccc1.O=S(=O)([O-])c1ccc(O)c2ccccc12	-2.6418192727000003	1994.992
C=CCCCCCCCCC(=O)O	-3.5528261452	1973.121
C[N+](C)(CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-]	-4.0571851475	2016.784
CCC(Cc1ccccc1)(C(=O)c1ccc(N2CCOCC2)cc1)N(C)C	-4.7932278922	1988.743
CC(C)CCCCCCc1ccc(O)cc1	-4.587250024599999	1976.839
C=COC(=O)CCCCCC(C)(C)C	-4.581332510899999	1976.399
O=C(O)C1CCCCC1	-1.445031941	1973.082
C(/C=C/c1ccccc1)=NCCCCCCN=C/C=C/c1ccccc1	-3.8937390711	1976.016
CC(C)(C)CC(C)(C)c1cc(Cc2cc(C(C)(C)CC(C)(C)C)cc(-n3nc4ccccc4n3)c2O)c(O)c(-n2nc3ccccc3n2)c1	-7.973715535399999	1991.005
c1ccc2sc(SN3CCOCC3)nc2c1	-3.8109627954	1974.923
CC1(C)[C@H]2C[C@@H]3O[C@]3(C)[C@@H]1C2	-2.5936884915	2014.422
CCCN(CCC)C(=O)SCC	-2.7031744039	1976.016
C1CC(COCC2CO2)CCC1COCC1CO1	-1.8357972344	1978.392
Cc1cc(CC(C)CC(C)(C)C)n(O)c(=O)c1.NCCO	-3.9054642035	1984.26
C=COC(=O)c1ccccc1	-2.6229591952	1976.016
COC(=O)c1ccc(C(C)(C)C)cc1	-3.7398163758	1978.142
Cc1cccc(CC(C)(C)CO)c1	-2.8265354685000004	1987.268
CC(=O)OC/C=C(/C)CCC=C(C)C	-3.7549532157	1978.737
CC1(C)[C@H]2CC=C(CCO)[C@@H]1C2	-2.6959998037	1984.008
CC1CC(=O)CC(C)(C)C1	-1.6471414632	1976.016
C=CC(=O)OCCOc1ccccc1-c1ccccc1	-3.9515188418	1984.393
O=C(CCS)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS	-5.1231687481	1976.227
Cc1cc(C(C)(C)c2cc(C)c(O)c(C)c2)cc(C)c1O	-4.952868802799999	1976.38
CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC	-5.4730005799	1976.15
CCOC(=O)CC(C)CC(C)(C)C	-3.8230431676	1981.362
CCc1ccc(C)nc1	-1.0042604536	1974.847
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](C)O	-2.9799872046	2000.68
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO	-3.1784471289	1973.159
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3S(=O)(=O)[O-])c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)[O-])c1.[Na+].[Na+]	-1.4270312571	1991.367
C=C(C)C(=O)OCCOc1ccccc1	-2.9526471698	1976.15
CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2	-4.1510889183	1975.019
c1ccc(OCCOc2ccccc2)cc1	-3.9885265275	1976.342
CCc1cc(Cc2cc(CC)c(N)c(CC)c2Cl)c(Cl)c(CC)c1N	-7.2780387128	1987.345
CCCC(CCC)C(=O)O	-1.8579774272	1976.303
[S-]c1nc2ccccc2s1.[S-]c1nc2ccccc2s1.[Zn+2]	-4.285895804	1978.507
C=O.ClCC1CO1.Oc1ccccc1	-4.0347567611	1997.326
CCCCCC/C=C/C1CC(=O)OC1=O	-4.0217535152	1976.361
C=C(C)C(=O)O.CC(C)(c1ccc(O)cc1)c1ccc(O)cc1.ClCC1CO1	-5.229282852	2021.477
O=c1ccc2ccccc2o1	-1.8860303607	1973.351
CC1=NN(c2ccccc2)C(=O)C1N=Nc1ccc(-c2ccc(N=NC3C(=O)N(c4ccccc4)N=C3C)cc2S(=O)(=O)[O-])c(S(=O)(=O)[O-])c1.[Na+].[Na+]	-1.642781181	1995.071
CC(=O)O[C@H]1C[C@H]2CC[C@@]1(C)C2(C)C	-3.0887781924	2007.238
CCCC(=O)OC(C)(C)Cc1ccccc1	-4.1359426126	1978.641
CCCOCC(C)OCC(C)O	-0.0700526508	1977.299
CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1	-4.1708247593	1973.14
O=C(Oc1ccccc1)Oc1ccccc1	-4.2169166627	1974.962
C=COC(=O)C(CC)CCCC	-4.1519109764	1976.016
C=C(C)C(=O)NCNC(=O)C(=C)C	-1.1892367555	1976.016
CCCCOC(=O)c1ccccc1C(=O)OCCCC	-4.3876832538	1974.482
Cc1cc(C)c(S(=O)(=O)[O-])c(C)c1Nc1ccc(Nc2c(C)cc(C)c(S(=O)(=O)[O-])c2C)c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+]	-1.7922611704	1991.833
O=C(c1ccccc1)c1ccc(O)c(O)c1O	-3.3451078238	1976.036
CCCCCCCCC/C=C/CC1CC(=O)OC1=O	-4.4255032449	1988.128
C/C(=C\C(C)CC(C)CC(C)C)C1CC(=O)OC1=O	-4.4255032449	2013.66
CCCCCCCCCC(=O)Oc1ccc(C(=O)O)cc1	-5.4245475497000015	1977.011
COc1ccc(/C=C/C(=O)OCCC(C)C)cc1	-5.4919252104	1979.811
CCCCCCCCCCCCCCCC(=O)NCC(=O)O	-5.593122621900001	1976.571
N#Cc1ccccc1-c1ccc(CBr)cc1	-6.6566491092	1988.055
CCCCC(CC)CNC(=O)CCCCCC(C)C	-5.731545252999999	1984.295
