0	1	2
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2	-6.2199998	1974.079
C/C=C\C#CCC/C=C\C=C\C(=O)NCC(C)C	-3.8599999	2008.41
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341	-4.0900002	1974.425
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C	-4.8400002	1977.816
C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCCc3ccc(O)c(O)c3)O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O	-6.6500001	1987.159
O=C(O)COc1ccc(C(=O)CN2CCN(C3CCNCC3)CC2=O)cc1	-6.1199999	1996.544
CCCCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OCc4oc(=O)oc4C)CC3)CC2=O)cc1	-4.3499999	2001.066
Cc1oc(=O)oc1COC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCCCC4)cc3)C(=O)C2)CC1	-4.3099999	2001.066
CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(C)OC(C)=O)CC3)CC2=O)cc1	-4.2800002	2001.066
CC(=O)OC(C)OC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCOCC4)cc3)C(=O)C2)CC1	-4.5100002	2001.066
CCOCC(COCC)OC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(C)OC(C)=O)CC3)CC2=O)cc1	-4.1500001	2001.066
CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(OC(C)=O)C(C)(C)C)CC3)CC2=O)cc1	-4.02	2001.066
CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OC(C)OC(=O)C(C)(C)C)CC3)CC2=O)cc1	-4.1399999	2001.066
CC(C)(C)C(=O)OCOC(=O)N1CCC(N2CCN(CC(=O)c3ccc(OCC(=O)OC4CCCCC4)cc3)C(=O)C2)CC1	-4.4400001	2001.066
O=C(O)C[C@H](NC(=O)[C@@H]1CCCN(C(=O)CCC2CCNCC2)C1)c1cccnc1	-6.21	2000.743
O=C(O)c1cc(Cl)ccc1O	-4.98	1976.036
CNC[C@H](O)c1ccc(O)c(O)c1	-6.125	1974.463
O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21	-5.2800002	1974.271
NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1	-6.0700002	1984.833
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	-6.5100002	1978.967
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl	-5.6999998	1993.825
Fc1cccc2c1O[C@H]1CNC[C@@H]1O2	-4.0999999	1987.364
NC(N)=N/N=C/c1c(Cl)cccc1Cl	-4.6799998	1977.088
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O	-4.7399998	1976.036
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl	-4.4099998	1984.738
CC(=O)Nc1ccc(O)cc1	-4.4400001	1974.904
NNc1nncc2ccccc12	-5.1700001	1974.674
C=C(C)CNc1ccc(C(C)C(=O)O)cc1	-4.3400002	1976.38
CN(C)CCCN1c2ccccc2CCc2ccccc21	-4.8509998	1976.016
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	-4.6900001	1974.233
CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	-4.9299998	1981.074
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1	-4.3899999	1981.019
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1	-4.1100001	1986.214
O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@](O)(CO)[C@H]3O)cc(O)c12	-7.1199999	1982.09
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O	-7.3899999	1977.26
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1.O	-7.3400002	1988.667
Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1.O.[Na+]	-4.52	1977.663
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1	-4.71	1980.863
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C	-5.21	1981.192
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O	-6.1524997	1975.786
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2	-5.4109998	1977.452
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1	-4.6599998	1976.686
COc1ccc2cc(C(C)C(=O)[O-])ccc2c1.[Na+]	-4.3299999	1977.145
O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21	-4.6550002	1978.603
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1	-5.8000002	1981.611
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2	-4.6799998	1994.375
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O	-5.6999998	1973.082
C=CCc1cc(OC)c(OC(C)C(O)c2ccc(O)c(OC)c2)c(OC)c1	-4.5100002	2013.43
Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O	-5.5799999	1976.036
N=C(N)c1ccc2[nH]c(Cc3nc4ccccc4[nH]3)nc2c1	-6.6999998	1998.405
Cc1ccnc2nc(Cc3nc4cc(C(=N)N)ccc4[nH]3)[nH]c12	-7.0500002	1999.422
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21	-5.8400002	1980.219
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC	-4.987	1976.074
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO	-4.7199998	1973.159
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1	-5.3499999	2005.323
O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12	-6.4000001	1998.553
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12	-4.6900001	1974.463
OC[C@H]1O[C@H](OC[C@H]2O[C@H](O[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O	-7.6199999	1973.811
C[C@H]1[C@H](OC(=O)CCC(=O)O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3	-5.4000001	2013.027
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C	-4.96	1975.997
NCCc1c[nH]c2ccc(O)cc12	-4.8600001	1973.044
CCCc1nn(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)[nH]c12	-4.5100002	1999.901
CN1[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2	-4.6999998	2023.915
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	-4.75	1976.016
O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O	-5.378171	1977.088
NC(=O)N1C(=O)C(C(=O)c2cccs2)c2cc(Cl)ccc21	-4.5700002	1985.734
COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC	-4.6100001	1977.414
Cn1c(=O)c2[nH]cnc2n(C)c1=O	-4.3499999	1975.556
NC(Cc1c[nH]c2ccccc12)C(=O)O	-5.3899999	1973.14
NC(=O)C(N)Cc1c[nH]c2ccccc12	-4.9200001	1982.016
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12	-5.5500002	1975.671
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	-4.5799999	1978.027
O=C(O)c1ccccc1	-4.0050001	1973.044
