	0	1
0	Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1	0
1	COCc1c(C(=O)OC(C)C)ncc2[nH]c3ccc(OCc4ccccc4)cc3c12	0
2	C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12	0
3	CCCC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1	0
4	O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl	1
5	CC(=O)C[C@@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O	1
6	CC(=O)Oc1ccccc1C(=O)O	1
7	CC(=O)Nc1ccc(O)cc1	1
8	CC(=O)Nc1ccccc1	0
9	CC(=O)Nc1nnc(S(N)(=O)=O)s1	0
10	CC(C)=O	0
11	CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	0
12	CC[C@@H]1[C@@H]2C[C@H]3[C@@H]4N(C)c5ccccc5[C@]45C[C@@H]([C@H]2[C@H]5O)N3[C@@H]1O	0
13	CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1	1
14	CC(C)(C)NC[C@@H](O)c1ccc(O)c(CO)c1	0
15	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1	0
16	CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12	0
17	Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O	1
18	CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12	0
19	Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	0
20	C=CCc1ccccc1OC[C@@H](O)CNC(C)C	0
21	Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1	0
22	CC[C@]1(c2ccc(N)cc2)CCC(=O)NC1=O	0
23	Cc1cc(N(C)C)ccc1C[C@H](C)N	0
24	CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21	0
25	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1	1
26	Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C	1
27	CN(C)CCC=C1c2ccccc2CCc2ccccc21	1
28	CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl	0
29	CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O	0
30	Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	1
31	C[C@H](N)Cc1ccccc1	0
32	CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1	1
33	CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1	0
34	Nc1ccccc1	0
35	O=C1c2ccccc2C(=O)c2ccccc21	0
36	Cc1cc(=O)n(-c2ccccc2)n1C	1
37	CCC[C@H]1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O	0
38	CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3	0
39	C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	0
40	CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1	0
41	COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)[C@@H]1c1ccccc1[N+](=O)[O-]	0
