0	1	2
CCCCCc1cc(O)c2c(c1)OC(C)(C)c1ccc(C)cc1-2	16.98	1976.074
CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC	0.8	2001.542
O=C(NCCN1CCN=C1c1ccncc1)Nc1ccc(C(=O)O)cc1	0.35	1981.745
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(CN)S[C@H]12	0.23	1987.266
O=S(=O)(O)c1cc(O)ccc1O	0.12	1976.036
CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21	4.06	1989.164
CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1	1.53	2004.268
CC(N)CCCC(C)(C)O	2.14	1975.805
Cc1ccc(S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1	0.27	1979.351
CN(C)CCCNC(=O)/C(=C/CCCCC(=O)NO)COc1cccc2ccccc12	0.45	2014.792
CC(C)NCC(O)c1cc(O)cc(O)c1	6.03	1975.384
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21	0.88	1976.284
Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1	0.52	1973.715
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1	0.91	2005.496
CO[C@@]1(NC(=O)[C@H](C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21	0.11	1983.186
Cc1cc(F)ccc1[C@H]1CNCCN1C(=O)N(C)[C@H](C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	3.8	2007.663
Nc1ccn(C2COC(CO)S2)c(=O)n1	1.18	1995.838
Nc1ccn(C2COC(CO)S2)c(=O)n1	0.84	1995.838
Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1	0.84	1990.008
CC1OC(OC2C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O	0.32	2007.715
CC(=O)Nc1ccc(O)cc1	1.0	1974.904
O=C(OC1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1	4.3	2003.216
Nc1nc2c(ncn2COCCO)c(=O)[nH]1	0.71	1979.236
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	0.98	1976.246
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1	0.45	1979.696
C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1	35.37	1982.973
CNC(=O)C(c1ccccc1)N1CCc2cc(OC)c(OC)cc2C1CCc1ccc(C(F)(F)F)cc1	9.75	2005.956
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O	1.1	1989.184
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	0.8	1976.705
COc1cc(N)cn[n+]1-c1ccccc1	4.0	1982.822
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1	2.2	1996.929
[NH3+]CCCCCC(=O)[O-]	0.39	1979.795
CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O	7.33	1987.978
Nc1cc(-c2ccncc2)c[nH]c1=O	1.3	1977.049
N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1	0.21	2012.817
Cc1cc(=O)n(-c2ccccc2)n1C	0.77	1973.351
CCC(C(=O)N1CCCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1cccc(OCC(=O)NCCNC(=O)COc2cccc(C(CCc3ccc(OC)c(OC)c3)OC(=O)C3CCCCN3C(=O)C(CC)c3cc(OC)c(OC)c(OC)c3)c2)c1)c1cc(OC)c(OC)c(OC)c1	0.62	2023.647
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1	0.3	2003.466
CC(OC1OCCN(Cc2n[nH]c(=O)[nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	0.94	2007.299
CC1CCC2C(C)C(OC(=O)CCC(=O)O)OC3OC4(C)CCC1C32OO4	15.0	2011.036
C/C=C/c1cc(OC)c(OC)cc1OC	1.0	1987.403
CCC1(c2cnc[nH]2)Cc2ccccc2C1	2.7	1990.449
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC	0.1	1992.038
Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1	0.47	2007.471
CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C	0.29	2009.271
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO	0.8	2002.296
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	1.3	2007.005
CC(C)(C)C1(O)CC2OC(=O)CC23C(=O)OC2OC(=O)C(O)C231	2.5	2008.831
CCNC(=O)CCC/C=C/CC1C(O)CC(O)C1/C=C/C(O)CCc1ccccc1	0.67	2011.4
COc1cc(C(=O)C(=O)N2CCCCC2C(=O)OC(CCCc2cccnc2)CCCc2cccnc2)cc(OC)c1OC	1.34	2010.838
N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)C(Cc1ccccc1)CN2Cc1cnc[nH]1	0.84	2015.153
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1	0.85	1975.096
Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2	0.75	1989.279
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1	3.9	2009.271
CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1	0.72	1980.617
CS(=O)(=O)OCCCCOS(C)(=O)=O	0.55	1976.475
COC1C(=O)C2(C)C(OC)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C	48.0	2014.868
Cn1c(=O)c2c(ncn2C)n(C)c1=O	0.63	1973.849
CC(C)CC(NC(=O)C(CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)C1(C)CO1	0.13	2011.745
O=NN(CCCl)C(=O)NCCCl	1.2	1976.475
C[N+](C)(C)CC(O)CC(=O)[O-]	0.4	1974.367
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	0.94	1980.637
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1	0.25	1976.036
Cc1ncsc1CCCl	6.6	1978.622
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl	3.9	1976.284
CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C	2.9	2008.142
CN/C(=N\CCSCc1nc[nH]c1C)NC#N	1.2	1981.849
COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC	0.14	1992.038
Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1	7.7	2009.329
CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl	0.58	1995.359
Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F	1.75	2009.252
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1	2.9	1976.055
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2	6.1	1991.142
Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2	0.76	1996.333
CN1C(=O)CCC1c1cccnc1	1.1	1980.178
O=c1ccc2ccccc2o1	1.1	1973.351
C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C	3.3	1978.641
CCCC(Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1	3.41	2006.973
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1	0.67	1989.107
CN(C)N=Nc1nc[nH]c1C(N)=O	1.2	2023.436
CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1	1.7	2009.636
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1	0.83	1973.236
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1	4.6	2003.427
O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1	2.2	1976.055
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1	0.45	1974.923
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	0.94	2007.005
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CC=C(CO)CC21	5.06	2007.836
Cc1cccc(C(C)c2cnc[nH]2)c1C	1.6	2006.704
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1	0.55	1981.477
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21	1.0	1976.036
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1	0.21	1976.284
O=c1[nH]cnc2c1ncn2C1CCC(CO)O1	0.77	2007.03
CCC1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(F)c(F)cc3nc2-1	1.42	1999.192
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O	4.1	1976.973
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12	0.32	2014.274
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O	0.42	1976.38
CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1	1.0	2015.329
