CC(C)=CCCC(C)=CC=O	1975.038	0.3904129382012304
CCCCCCCCCC(C)O	1976.743	-0.0353816787778503
CCOP(=S)(OCC)SCSCC	1976.036	-0.6014949763523101
CCCCCCCO	1976.016	0.5113773180248329
CCCCCCCC(=O)OC	1976.036	-0.1466689082155645
CCOP(=S)(OCC)SCSC(C)(C)C	1975.288	-0.9135830762972044
CCCCCCCI	1976.437	-0.9401952398583968
CCCCCC(C)O	1975.537	0.6371802730413795
CCCOC(=O)CC	1976.686	0.9903962621262988
CCC(Br)(CC)C(=O)NC(N)=O	1973.082	0.0904212762386961
CCCCC(=O)OCC	1976.15	0.2984800095352925
CC(=O)OCCC(C)C	1976.016	0.4581529909024478
COP(=S)(OC)SCC(=O)N(C)C=O	1976.036	0.421863676955367
ClC(Cl)(Cl)C(Cl)(Cl)Cl	1975.345	-0.3885976678627695
CCCOC(C)C	1976.495	0.7387903520932055
CC(=O)OCC(COC(C)=O)OC(C)=O	1973.504	1.096844916371069
CCCCCCCBr	1976.055	-0.7563293825265209
CCOC(=O)CC(=O)OCC	1973.082	0.9903962621262988
CCCCCCO	1975.422	0.7871761040226466
CCCCCCl	1975.729	0.0662284002739757
CCCCCC=O	1974.616	0.7581446528649819
CC(C)=CCC/C(C)=C\CO	1976.036	0.1968699304834664
CCCC(C)(COC(N)=O)COC(N)=O	1976.016	0.5128288905827162
CCCCC(=O)CCCC	1976.016	0.1388070281681372
CCCCCCCCC(=O)OCC	1976.514	-0.4514991453710427
CC(C)OC(C)C	1975.153	0.8549161567238639
CCNP(=S)(OC)OC(C)=CC(=O)OC(C)C	1980.404	-0.2618269978076341
CCCCOC(=O)CCCCCCCCC(=O)OCCCC	1976.055	-0.4979494672233062
C=CC(C)(O)CCC=C(C)C	1976.036	0.4242829645518391
OCC(O)C(O)C(O)C(O)CO	1973.044	1.4161908791053794
CCCC(=O)CCC	1976.016	0.7581446528649819
CC(=O)C(C)(C)C	1976.016	1.0387820140557396
CCCCCCCCC(C)=O	1976.016	-0.2095703857238378
CC(C)C(O)C(C)C	1976.743	0.7968532544085347
CC(=O)CC(C)C	1973.964	1.0291048636698517
OCC(O)C(O)C(O)C(O)CO	1973.044	1.9145641239786215
CCCCCCCCl	1976.074	-0.5482706492299249
ClC(Cl)C(Cl)Cl	1974.942	0.5452473443754415
CCCCCCCl	1976.016	-0.1224760322508441
CCCCCCCCCCCCCCCCO	1975.863	-1.9998432071131549
CCC(C)(C)CO	1976.208	0.8839476078815285
CCCOC(=O)CCC	1976.361	0.5404087691824975
CCCCCCCCCC(=O)OCC	1975.767	-0.5966564011593657
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	1973.082	-0.2434404120744466
CCCCCC(=O)OC	1975.767	0.4823458668671682
CCCCCC(=O)OCC	1976.016	0.2500942576058514
CCCC(O)CC	1976.208	1.0000734125121868
CCCCCCCC(C)O	1975.537	0.0613898250810315
CCCC(=O)CC	1976.036	0.9855576869333544
CCN(CC)C(=S)SSC(=S)N(CC)CC	1976.036	-0.9643881158231176
CCCCCCCCO	1974.482	0.230739956834075
CCC(C)(C)Cl	1976.189	0.172677054518746
CCC(C)(O)CC	1976.016	1.212970721001727
CCCCC(C)O	1976.036	0.95652623577569
CCCCCCCCCC(=O)OC	1976.055	-0.8821323375430679
CCCCCCBr	1976.016	-0.4563377205639869
COP(=O)(OC)C(O)C(Cl)(Cl)Cl	1976.036	1.2807107737029446
CCCCC(C)(O)CC	1976.361	0.612987397076659
ClCC(Cl)(Cl)Cl	1973.063	0.3323500358859011
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl	1973.293	-0.993419566980782
CCC(C)CCO	1976.093	1.0436205892486838
CCCCCCCC(=O)OCC	1976.016	-0.2531175624603348
CCOCCOCC	1976.016	1.0145891380910192
CCCCN(CC)C(=O)SCCC	1976.284	-0.3208576151615521
CC(O)C(C)(C)C	1976.208	1.0871677659851806
CCCC(=O)OCC	1976.016	0.7291132017073173
CCCCCCCCCO	1975.345	-0.0692517051284589
CCSC(=O)N(CC(C)C)CC(C)C	1976.016	-0.3934362430557137
CCCCC(=O)OC	1976.016	0.7387903520932055
CCCCCOC(=O)CC	1976.15	0.7678218032508701
CCOC(C)OCC	1973.044	1.1791006946511184
CCCCOCCO	1973.562	1.1839392698440627
CC(C)(C)CCO	1976.686	1.1452306683005098
CC(C)SC(C)C	1976.016	0.3033185847282365
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC	1976.036	-1.2934112289433162
CCCC(C)(C)CO	1978.622	0.6516959986202118
CCC(O)C(C)C	1976.743	1.048459164441628
CCCCCC(C)=O	1975.537	0.6855660249708205
CCCCSP(=O)(SCCCC)SCCCC	1978.104	-1.099868221225552
CCCC(C)(O)CC	1976.705	0.9129790590391932
CCCCC(C=O)CC	1975.671	0.3565429118506217
CCC(C=O)CC	1975.71	0.6516959986202118
CCCOCCC	1975.69	0.6033102466907707
CCCCCCCCCCCCCCO	1975.863	-1.4385684847316391
CCCCCCCCCCCCCCCCCCO	1975.537	-2.677243734125329
CC(C)CCOC=O	1976.189	0.6516959986202118
CCOP(=O)(OCC)OCC	1973.255	1.5952181612443113
CNC(=O)C=C(C)OP(=O)(OC)OC	1976.036	1.7021506730083755
CCCCCCCCCCCC(=O)OC	1976.074	-0.8821323375430679
CCCSCCC	1973.485	0.1388070281681372
C=CCSS(=O)CC=C	1982.077	0.9855576869333544
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br	1975.863	0.2839642839564603
CC(C)CC(C)(C)O	1976.437	0.9420105101968578
CCCCCC(O)CC	1976.074	0.4291215397447832
CCCC(C)CO	1976.036	0.8500775815309198
CCCCC(C)(C)O	1976.361	0.8645933071097521
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C	1976.552	-1.124061097190273
CCCCCCC(=O)OCC	1976.055	0.0613898250810315
C=CC(O)CCC	1976.667	1.101683491564013
CCCCOCCCC	1973.696	0.4920230172530564
CCCCCCCCCCCCO	1973.082	-0.9353566646654526
CCCC(C)(C)O	1976.016	1.150069243493454
CCCCCC(C)(C)O	1976.743	0.5549244947613298
CCC(C)C(C)=O	1976.112	1.0629748900204603
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C	1976.303	-0.9740652662090056
CCCCCCCC(C)=O	1975.537	0.1388070281681372
