0	1	2
COCOc1ccc(/C=C/C(=O)c2c(O)cc(OCOC)cc2OCOC)cc1	8.63168	1988.915
Cc1nc2ccccc2c(=O)n1Cc1ccco1	-7.40732	2014.485
O=C(NC(Cc1ccccc1)C(=O)O)/C(=C\c1ccco1)NC(=O)c1ccccc1	4.60608	2015.367
Cc1nc2sc(C(=O)c3ccccc3)c(N)c2c(C)c1C	19.73068	2018.049
CC(=O)NC(C(=O)NCC(N)=O)C(C)C	1.56248	2020.997
COc1ccc2c(C)cc(=O)[nH]c2c1	-6.25412	1995.09
O=[N+]([O-])/C=C1\NCCN1Cc1ccc(Cl)nc1	-0.134719999999998	1986.655
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1	-15.51872	1976.131
Cc1nc(NC(=O)c2cc(-n3cnnc3)ccc2Cl)ccc1Br	-26.75632	2023.301
CC1CCN(C(=O)CC#N)CC1	14.52408	2005.189
COc1ccc(CCn2c(=O)[nH]c3cc(C(=O)NCCN4CCOCC4)ccc3c2=O)cc1OC	0.353180000000002	2009.137
Cc1ccc([N+](=O)[O-])c2cccnc12	11.23058	1998.112
O=C1COc2ccc(C(=O)c3ccccc3C(=O)O)cc2N1	18.81238	2005.918
CCN(CC)CCn1c(=S)[nH]c2ccc(Cl)cc2c1=O	-60.75372	2012.339
CC(C)c1ccc(/C=C/C(=O)O)cc1	12.49188	1976.495
CCOC(=O)/C(C#N)=C/c1c[nH]c2ccccc12	-0.909319999999998	1989.699
CCC(=O)NC(c1cccs1)c1ccc2cccnc2c1O	12.95078	2011.899
O=C(O)Cn1cc(C(=O)C(F)(F)F)c2ccccc21	23.23468	2012.53
O=c1[nH]ncn1-c1ccccc1	21.96008	1982.723
Cc1ccc(S(=O)(=O)NCc2cccnc2)cc1	5.21558	1998.31
COc1ccc(C(N)=O)cc1N	21.65198	1976.495
Cc1cn(C)c(=O)n(C)c1=O	4.45718	1978.219
COc1ccc(-c2cc3ccc(O)cc3oc2=O)cc1OC	12.61978	2007.778
Cc1c(O)nc2ccccn2c1=O	-2.92302	1996.735
