	0	1
0	*C(=O)[C@H](CCCCNC(=O)OCCOC)NC(=O)OCCOC	0
1	Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl	0
2	O=C([O-])[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)[O-]	0
3	[H]/[NH+]=C(\N)C1=CC(=O)/C(=C\C=c2ccc(=C(N)[NH3+])cc2)C=C1	0
4	[H]/[NH+]=C(\N)c1ccc(OCCCCCOc2ccc(/C(N)=[NH+]/[H])cc2)cc1	0
5	O=[N+]([O-])[O-]	0
6	[N]=O	0
7	O=[99Tc](=O)(=O)[O-]	0
8	O=P([O-])([O-])F	0
9	O=S(=O)([O-])[O-]	0
10	O=S([O-])([O-])=S	0
11	[Se]	1
12	CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O	0
13	CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O	1
14	CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O	1
15	C#CC1(OC(N)=O)CCCCC1	0
16	C#CC[NH2+][C@@H]1CCc2ccccc21	0
17	C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1	0
18	C#N	0
19	N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O	0
20	O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O	0
21	[NH3+][C@@H](CS)C(=O)[O-]	0
22	OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O	0
23	O=S(=O)(OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O)O[Al](O)O	0
24	OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@@H]1O	0
25	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	0
26	O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	0
27	O=C[C@H](O)[C@@H](O)[C@H](O)CO	0
28	OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	0
29	O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	0
30	OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO	0
31	NC(N)=[NH2+]	0
32	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br	0
33	FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	0
34	O=C([O-])C(O)C(O)C(=O)[O-]	0
35	O=C([O-])C(S)C(S)C(=O)[O-]	0
36	O=P([O-])([O-])OCC(Cl)(Cl)Cl	0
37	[NH3+]C(CO)(CO)CO	0
38	OCC(O)CO	0
39	O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]	0
40	OCC(S)CS	0
41	FC(F)(F)C(F)(F)C(F)(F)F	0
42	FC(F)(F)C(Cl)Br	0
43	FC(F)OC(Cl)C(F)(F)F	0
44	FC(F)OC(F)C(F)(F)F	0
45	FC(F)=C(F)F	0
46	[NH3+]CC(=O)[O-]	0
47	O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-]	0
48	FC(F)OC(F)(F)C(F)Cl	0
49	O=C([O-])/C=C/C(=O)[O-]	0
50	NC(N)=[NH+]CCC[C@H]([NH3+])C(=O)[O-]	0
51	NCC[NH2+]CCNCC[NH2+]CCN	0
52	[NH3+]CCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-]	0
53	[NH3+]CCC[NH2+]CCSP(=O)([O-])[O-]	0
54	[NH3+]CCCC([NH3+])(C(=O)[O-])C(F)F	0
55	[NH3+]CCCC(O)(P(=O)([O-])[O-])P(=O)([O-])[O-]	0
