0	1	2
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl	0	1973.255
C#CC1(OC(N)=O)CCCCC1	0	1976.456
OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@](O)(CO)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O	0	1973.121
OC[C@H]1O[C@H](O)[C@H](F)[C@@H](O)[C@@H]1O	0	2004.749
O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	0	1974.962
OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	0	1973.408
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br	0	1976.628
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	0	1976.036
[NH3+]CCCCCC(=O)[O-]	0	1979.795
O=C(NCC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(N(CCO)C(=O)CO)c1I	0	1988.918
C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1	0	1976.036
C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O	0	2003.792
O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O	0	1976.514
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	1	1988.377
O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O	0	1975.403
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]	0	1974.655
O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1	0	1987.195
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]	0	1976.59
NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1	0	1973.542
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	0	1973.236
Clc1cc(Cl)c(OCC#CI)cc1Cl	0	1976.705
Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F	0	1992.675
O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1	0	1976.208
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F	0	1979.605
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F	0	1976.82
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I	0	1974.923
O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1	0	2009.252
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1	0	1976.361
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2]	1	1981.019
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O	1	1976.016
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O	0	1976.284
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O	0	1976.284
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O	0	1976.055
C1=C/C(=C2\N=c3cnc4c(c3=N2)COCC4)NO1	0	2016.956
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1	0	1981.019
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1	0	1978.181
NC(=O)c1cn(Cc2c(F)cccc2F)nn1	0	1986.827
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O	0	1976.055
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1	0	1998.074
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1	0	1981.074
O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl	1	2003.332
Clc1ccc(CO/N=C(/Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	0	1985.507
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	0	1976.858
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl	0	1973.255
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F	0	1983.033
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21	1	1975.575
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1	0	1997.268
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1	1	1997.699
O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1	0	1977.03
Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1	1	1999.247
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1	0	1976.858
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1	0	1977.567
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1	0	1973.236
Nc1ccc(S(N)(=O)=O)cc1	0	1973.025
O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1	0	2001.51
Oc1ccc(O)cc1	0	1973.485
NC(=O)OCC(O)COc1ccc(Cl)cc1	0	1976.284
NC(=O)c1cccnc1	0	1973.082
Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O	1	1997.422
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	1	1976.303
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O	1	1997.422
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1	1	1986.636
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1	0	1974.923
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1	0	1975.71
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1	0	1976.016
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O	0	1997.422
Oc1c(Cl)cc(Cl)c2cccnc12	0	1975.403
Oc1c(I)cc(Cl)c2cccnc12	0	1973.255
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1	0	1997.849
O=c1[nH]c2cc(Cl)ccc2o1	0	1976.284
Nc1nc2ccc(OC(F)(F)F)cc2s1	0	1982.323
O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1	0	1981.515
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1	0	1985.619
Oc1cccc2cccnc12	0	1973.197
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1	0	1979.025
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1	1	2002.14
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O	0	1976.762
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1	0	1976.055
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21	0	1982.285
Nc1ccc(/N=N/c2ccccc2)c(N)n1	0	1977.97
O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1	0	2007.011
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	0	1976.839
NC(=O)C[S@@](=O)C(c1ccccc1)c1ccccc1	0	1991.964
NC(=O)CS(=O)C(c1ccccc1)c1ccccc1	0	1979.926
NC(=O)OCC(COC(N)=O)c1ccccc1	0	1989.718
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N	0	1982.09
O=C(OOC(=O)c1ccccc1)c1ccccc1	0	1975.23
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	0	1975.499
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1	0	1976.055
O=C1c2ccccc2C(=O)C1c1ccccc1	0	1976.322
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O	0	1976.074
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F	0	1976.858
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1	0	1976.858
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2	0	1976.762
NC(=O)NC(=O)Cc1ccccc1	0	1976.055
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O	0	1976.265
NNCCc1ccccc1	0	1976.036
O=C(OCc1ccccc1)c1ccccc1	0	1973.082
Oc1ccc(OCc2ccccc2)cc1	0	1976.055
NS(=O)(=O)c1cc2c(cc1Cl)NC(CSCc1ccccc1)=NS2(=O)=O	0	1976.284
O=C(CCCCCCC(=O)Nc1ccccc1)NO	1	2000.284
O=NN(CCCl)C(=O)NC1CCCCC1	0	1977.049
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO	1	2002.296
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1	0	1977.548
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1	1	1998.636
NS(=O)(=O)Cc1noc2ccccc12	0	1978.518
O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1	0	1976.303
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl	0	1976.284
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21	0	1973.044
O=C(CCS)N1CCc2c([nH]c3ccccc23)C1	0	2008.697
NC(=O)N1c2ccccc2CC(=O)c2ccccc21	0	1973.121
NC(=O)N1c2ccccc2C=Cc2ccccc21	0	1977.03
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1	0	1980.27
NNc1nncc2ccccc12	0	1974.674
O=C(c1ccc2nonc2c1)N1CCCCC1	1	1998.636
O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1	1	2007.299
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1	0	1991.871
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1	1	1973.658
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1	1	1987.153
Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1	1	1989.184
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1	0	1986.997
O=C(CCBr)N1CCN(C(=O)CCBr)CC1	0	1980.369
O=C(Nc1cnccc1Cl)N1CCN(Cc2ccc3c(c2)OC(F)(F)O3)CC1	1	2011.86
O=P1(NCCCl)OCCCN1CCCl	1	1980.634
S=P(N1CC1)(N1CC1)N1CC1	0	1975.115
NNC(=O)c1ccncc1	0	1973.197
Nc1cc(-c2ccncc2)c[nH]c1=O	0	1977.049
O=P1(N(CCCl)CCCl)NCCCO1	1	1976.036
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	0	1973.332
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	0	1975.921
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1	0	1974.444
Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	0	1988.377
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1	0	1975.767
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F	1	1989.337
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	1	1980.117
Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O	1	1982.838
Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1	0	1990.718
Nc1nc(=O)c2ncn(COCCO)c2[nH]1	0	1982.266
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1	0	1990.008
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F	0	1989.337
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	0	1986.175
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1	0	1979.847
C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1	0	1998.63
CC(C)C[C@@H](NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC=O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C	0	1977.068
C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I	0	1981.016
C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F	0	1991.6
