0	1	2
O=c1c2ccccc2c(=O)c2c1ccc1c2[nH]c2c3c(=O)c4ccccc4c(=O)c3c3[nH]c4c(ccc5c(=O)c6ccccc6c(=O)c54)c3c12	0	2009.214
Cc1ccc(N=Nc2c(O)ccc3ccccc23)c([N+](=O)[O-])c1	1	1980.331
Cc1cccc([N+](=O)[O-])c1C	1	1975.997
O=C(O)c1cc([N+](=O)[O-])cc2cccnc12	1	1994.09
NC(=O)Nc1nc2ccccc2[nH]1	1	1977.414
Nc1ccc2c(c1)oc1ccccc12	1	1978.238
NNc1nnc(NN)c2ccccc12	1	1976.361
C=CC(=O)NCNC(=O)C=C	1	1973.044
CCNc1nc(N)nc(Cl)n1	0	1985.37
CC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)O	1	2014.734
O=[N+]([O-])c1cccc(O)c1	1	1976.036
O=[N+]([O-])c1ccc2c(c1)-c1cccc3cccc-2c13	1	2020.885
Oc1cc2c3ccccc3ccc2c2ccccc12	1	2005.496
Oc1ccc2ccccc2c1N=Nc1ccccc1	1	1976.418
N[C@H]1CC[C@H](C[C@H]2CC[C@H](N)CC2)CC1	0	1977.701
Nc1ccc([N+](=O)[O-])c(N)c1	1	1976.016
CCSCCSP(=O)(OC)OC	0	1977.932
Cc1ccccc1C(=O)O	0	1973.293
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C	1	1976.036
Brc1ccccc1	0	1975.901
Cc1cc(N)c(S(=O)(=O)O)cc1Cl	0	1976.246
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1	0	1990.715
Nc1snc2c(Cl)cc(Cl)cc12	1	1977.548
Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)c1-c1c(O)cc(O)c3c1C(=O)c1cc(C)cc(O)c1C3=O)C2=O	0	1994.515
Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1	1	1974.962
Nc1ccc(Nc2ccccc2)cc1	0	1974.923
C=C(C)C(=O)OCCCCC	0	1976.016
O=C(O)c1ccccc1	0	1973.044
Fc1ccccc1-c1ccccc1	0	1976.131
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl	0	2001.216
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C	0	1978.718
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C	0	1976.15
Nc1ccc2ccccc2c1N=Nc1ccc([N+](=O)[O-])cc1	1	2013.123
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1	1	2006.762
Oc1ccc(Cc2ccccc2O)cc1	0	1976.093
CC(C)(c1ccc(OP(O)O)cc1)c1ccc(OP(O)O)cc1	0	2010.921
CCCCCCCC(=O)Cl	1	1976.036
CCN(CC)CCNc1ccc2nc(C)n3c4ccc(O)cc4c(=O)c1c23	1	2008.104
CCNC(=O)Nc1ncc([N+](=O)[O-])s1	1	1987.592
O=[N+]([O-])c1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2	1	1988.169
O=C(NC(S)c1nc2ccccc2s1)NC(S)c1nc2ccccc2s1	1	1980.366
Cc1c2ccccc2c(CBr)c2ccccc12	1	2012.702
Nc1cccc2cc3c(nc12)CCCC3	1	1988.268
Cc1ccc(N=Nc2c(O)c(C(=O)O)cc3ccccc23)c(S(=O)(=O)O)c1	0	1978.296
CN=C1C=CC(=C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)C=C1	0	2009.693
CCCCN(COC(C)=O)N=O	1	1980.175
Cc1ccccc1N	1	1973.14
O=C1c2ccccc2-c2ccccc21	0	1974.425
C1CCCC2OC2CC1	0	1977.203
CN(C)CCN(Cc1ccccc1)c1ccccn1	0	1976.437
