0	1	2
[O-][N+](=Nc1ccccc1)c1ccccc1	2.505	2011.742
Brc1ccc(-c2ccc(Br)c(Br)c2Br)c(Br)c1Br	1.465	1975.959
S=C=Nc1ccc(Br)cc1	2.729	1976.036
O=c1[nH]c2ccc(Br)cc2o1	2.33	1982.266
Brc1ccccc1	1.765	1975.901
O=C1CN=C(c2ccccn2)c2cc(Br)ccc2N1	2.21	1975.096
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr	2.839	1974.962
O=C(CCBr)N1CCN(C(=O)CCBr)CC1	3.209	1980.369
C(CC1CO1)OCCC1CO1	2.17	1976.361
C(CCC1CO1)CC1CO1	2.124	1976.055
c1ccc(COCc2ccccc2)cc1	1.899	1975.077
C(OCC1CO1)C1CO1	2.461	1973.159
C=C1CC(=O)N(c2cccc([N+](=O)[O-])c2)C1=O	1.968	1976.036
C=CC(=O)NCNC(=O)C=C	2.597	1973.044
C=CC(=O)OC1CC2CCC1C2	1.4680000000000002	1976.15
C=CC(=O)OCC1CO1	2.785	1974.06
C=CC(=O)OCCC#N	2.842	1976.016
C=CC(=O)OCCOC(=O)C=C	2.754	1976.016
C=CC(=O)OCCOc1ccccc1	1.569	1973.715
C=CC(=O)OCCOCCC#N	2.1790000000000003	1979.082
C=CC(=O)OCCOCCOC(=O)C=C	2.729	1976.016
C=CC=NNc1ccccc1	2.32	1976.036
C=Cc1ccccn1	3.022	1973.888
C=Cc1ccncc1	3.022	1973.888
C=CC1CCC(C=C)OC1	1.75	1982.953
C=CC1CCC2OC2C1	1.793	1976.016
C=CC1OCC2(CO1)COC(C=C)OC2	1.7180000000000002	1978.296
C=CCc1ccc2c(c1)OCO2	1.92	1976.036
C=CCc1cccc(CC=C)c1OCC1CO1	1.71	1980.251
C=CCC1CC(=O)OC1=O	2.117	1976.055
C=CCN(CC=C)CC=C	2.125	1974.751
C=CCN(CC=C)N=O	2.198	1976.303
C=CCOC(=O)C=CC(=O)OCC=C	2.8160000000000003	1973.082
C=CCOC(=O)c1ccccc1C(=O)OCC=C	2.505	1973.984
C=CCOC(=O)Cc1ccccc1	2.4330000000000003	1976.093
C=CCOC(=O)CC1CCCCC1	2.306	1986.863
C=CCOC(=O)CCC1CCCCC1	2.526	1992.347
C=CCOC(OCC=C)C(OCC=C)OCC=C	2.256	1978.545
